step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,eat_per_move,birth_rate,death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
442,2243,1152,12.745073562193467,88.7151136870263,27,15,566,0.25369789332138054,185,0.08292245629762439,0.32685512367491165,0.012102196324518153,0.006723442402510085,0.17945435980038255,0.14949588128640998,0.0,0.8709677419354839,0.4288035896624624,0.30631216027740993,0.0,1.0,0.44598967396775635,0.2842000196836897,0.0,1.0,0.363093782808163,0.2827732153449904,0.0,1.0
443,2241,1157,12.765461847389535,89.07898259705489,12,14,565,0.2518947837717343,195,0.08693713776192599,0.34513274336283184,0.005349977708426215,0.006241640659830584,0.17869326769443364,0.14864533934100482,0.0,0.8709677419354839,0.42951735256437934,0.3063738221624292,0.0,1.0,0.4451641692216896,0.2835021963947215,0.0,1.0,0.36386405838407393,0.28230660006041813,0.0,1.0
444,2245,1152,12.711091314031156,88.64855233853007,27,23,553,0.24676483712628292,205,0.09147701918786257,0.3707052441229656,0.012048192771084338,0.010263275323516287,0.17883468639988506,0.14884981485862075,0.0,0.8709677419354839,0.42906818018535814,0.3070131451773422,0.0,1.0,0.44464401178245566,0.2845554571405347,0.0,1.0,0.3642071987930167,0.28222508123606427,0.0,1.0
445,2250,1144,12.741377777777755,88.91955555555556,16,11,530,0.23608017817371937,208,0.09265033407572383,0.39245283018867927,0.0071269487750556795,0.004899777282850779,0.1784516129032258,0.1487609378371875,0.0,0.8709677419354839,0.4287025089605735,0.3066934076390143,0.0,1.0,0.4444444444444444,0.2845421268276366,0.0,1.0,0.36458781362007164,0.28235870311467093,0.0,1.0
446,2238,1156,12.708042895442336,88.48257372654156,21,33,550,0.24444444444444444,188,0.08355555555555555,0.3418181818181818,0.009333333333333334,0.014666666666666666,0.17752025137651706,0.148201164749611,0.0,0.8709677419354839,0.42963187177491424,0.3064564276316184,0.0,1.0,0.44440600766813687,0.28403436419630984,0.0,1.0,0.3652310530715789,0.2826020115917667,0.0,1.0
447,2242,1140,12.674531668153412,88.2457627118644,26,22,576,0.257372654155496,216,0.09651474530831099,0.375,0.01161751563896336,0.009830205540661306,0.17741935483870966,0.14770016520654125,0.0,0.8709677419354839,0.4289085206181117,0.30647951466315443,0.0,1.0,0.4450519409513395,0.2839713184678392,0.0,1.0,0.36503985496820235,0.28239094947443244,0.0,1.0
448,2237,1128,12.689316048278922,88.0196691998212,23,28,526,0.23461195361284568,212,0.09455842997323818,0.40304182509505704,0.010258697591436218,0.012488849241748439,0.17684975557702567,0.14735470397402886,0.0,0.8709677419354839,0.4286703101792435,0.3064897090743264,0.0,1.0,0.44483539302349057,0.2826540870213686,0.0,1.0,0.364788671463798,0.2826474371251156,0.0,1.0
449,2247,1134,12.593680462839318,87.6502002670227,25,15,533,0.23826553419758606,194,0.08672329012069736,0.36397748592870544,0.011175681716584712,0.006705409029950827,0.17578994214508234,0.1461346646231858,0.0,0.8709677419354839,0.42872934522015016,0.30764272624629585,0.0,1.0,0.44574127510515815,0.28278801611295706,0.0,1.0,0.3637394662417273,0.2822162155189418,0.0,1.0
450,2240,1128,12.637499999999978,87.84821428571429,18,25,537,0.2389853137516689,206,0.09167779261237205,0.38361266294227186,0.00801068090787717,0.011125945705384957,0.17573444700460827,0.14621336750258285,0.0,0.8709677419354839,0.4277073732718894,0.30758025053543653,0.0,1.0,0.4450892857142857,0.28273609030810454,0.0,1.0,0.36349366359447005,0.28171916095310434,0.0,1.0
451,2234,1138,12.627797672336593,87.76410026857654,17,23,535,0.23883928571428573,190,0.08482142857142858,0.35514018691588783,0.007589285714285714,0.010267857142857143,0.17585987812978313,0.1460199586665912,0.0,0.8709677419354839,0.4277298062205793,0.30745990386515887,0.0,1.0,0.44497068761371183,0.2827384176983493,0.0,1.0,0.3614520460912005,0.28118127439665586,0.0,1.0
452,2250,1116,12.608399999999978,87.61822222222222,26,10,520,0.23276633840644584,222,0.09937332139659803,0.4269230769230769,0.011638316920322292,0.004476275738585497,0.1755698924731183,0.14573777048316644,0.0,0.8709677419354839,0.42748387096774193,0.30750892195094304,0.0,1.0,0.4454336917562724,0.2822161276008569,0.0,1.0,0.3609605734767025,0.2809099108735819,0.0,1.0
453,2253,1123,12.622059476253861,87.86284953395473,18,15,500,0.2222222222222222,193,0.08577777777777777,0.386,0.008,0.006666666666666667,0.17546497143593487,0.145700754115282,0.0,0.8709677419354839,0.42638489182881606,0.307421238732572,0.0,1.0,0.4470598341995619,0.28225790362096476,0.0,1.0,0.36165399538965964,0.2813895762496831,0.0,1.0
454,2250,1133,12.620666666666644,87.92222222222222,19,22,499,0.22148246782068354,190,0.08433200177541056,0.3807615230460922,0.008433200177541057,0.009764758100310697,0.17501075268817204,0.1454437013899884,0.0,0.8709677419354839,0.4272688172043011,0.3078369562432199,0.0,1.0,0.44688172043010754,0.28225148993879084,0.0,1.0,0.36116129032258065,0.28051334934472655,0.0,1.0
455,2246,1122,12.623063223508437,87.7586821015138,22,26,561,0.24933333333333332,211,0.09377777777777778,0.3761140819964349,0.009777777777777778,0.011555555555555555,0.17471921408669175,0.14501162597730544,0.0,0.8709677419354839,0.42817338350616146,0.30798128750653087,0.0,1.0,0.44635624622985665,0.28197969207908646,0.0,1.0,0.3611294631315888,0.2802460670548776,0.0,1.0
456,2241,1126,12.683578759482351,88.09058456046408,13,18,548,0.2439893143365984,196,0.08726625111308994,0.35766423357664234,0.00578806767586821,0.008014247551202136,0.17451886398641162,0.14530817115079384,0.0,0.8709677419354839,0.4266960314375783,0.30807592091261327,0.0,1.0,0.44650285730736566,0.2824752978657319,0.0,1.0,0.3619783794676915,0.28027009987625695,0.0,1.0
457,2256,1134,12.602836879432601,88.0540780141844,25,10,538,0.24007139669790273,192,0.0856760374832664,0.35687732342007433,0.011155734047300312,0.004462293618920125,0.174159231297186,0.14562915122634823,0.0,0.8709677419354839,0.42610386639212994,0.3082923203071499,0.0,1.0,0.44816689544726607,0.28258328069292465,0.0,1.0,0.3617736215968886,0.28005293938531134,0.0,1.0
458,2250,1128,12.600533333333312,87.69244444444445,20,26,536,0.2375886524822695,206,0.09131205673758866,0.3843283582089552,0.008865248226950355,0.01152482269503546,0.17373476702508958,0.14481143805147823,0.0,0.8709677419354839,0.42550537634408603,0.30774126221908127,0.0,1.0,0.4481863799283154,0.2823776401207047,0.0,1.0,0.3614767025089605,0.2792949225844004,0.0,1.0
459,2261,1141,12.51238390092877,87.51216275984078,29,18,555,0.24666666666666667,187,0.08311111111111111,0.33693693693693694,0.012888888888888889,0.008,0.17306073532978558,0.1446606349264988,0.0,0.8709677419354839,0.4258035981795095,0.3084338871311812,0.0,1.0,0.4499721790244111,0.2830098303587738,0.0,1.0,0.3606597138006306,0.2790757187710094,0.0,1.0
460,2257,1139,12.504253433761608,87.58041648205582,15,19,561,0.24812030075187969,202,0.08934099955771782,0.3600713012477718,0.006634232640424591,0.008403361344537815,0.17332456729601098,0.1450685696232453,0.0,0.8709677419354839,0.42568639501479266,0.3078968568863384,0.0,1.0,0.45004073348864465,0.2836228193784666,0.0,1.0,0.36082724713079023,0.27986446724884995,0.0,1.0
461,2249,1148,12.509559804357469,87.59448643841708,14,22,531,0.2352680549401861,191,0.08462560921577315,0.35969868173258,0.006202924235711121,0.00974745237040319,0.1725784936674364,0.14474530055471166,0.0,0.8709677419354839,0.42682769402888737,0.3079833144426051,0.0,1.0,0.44917454352472064,0.282780567946203,0.0,1.0,0.3600166382191368,0.27978840292066204,0.0,1.0
462,2250,1157,12.545866666666644,88.05688888888889,15,14,500,0.2223210315695865,191,0.08492663405958203,0.382,0.006669630947087594,0.006224988883948421,0.17248745519713263,0.14443531121903067,0.0,0.8709677419354839,0.4256344086021505,0.3071120866035793,0.0,1.0,0.4491469534050179,0.2828057985485922,0.0,1.0,0.3602580645161291,0.2800232023817383,0.0,1.0
463,2241,1170,12.60883534136544,88.41410084783578,9,18,499,0.22177777777777777,187,0.08311111111111111,0.374749498997996,0.004,0.008,0.1722013502036821,0.14416845368805611,0.0,0.8709677419354839,0.4257891782182493,0.30720343895922647,0.0,1.0,0.4483741417282031,0.28234840401033406,0.0,1.0,0.359819205135956,0.27997036434911365,0.0,1.0
464,2236,1195,12.571556350626096,88.36762075134168,19,24,524,0.23382418563141455,175,0.07809013833110219,0.33396946564885494,0.008478357875948238,0.0107095046854083,0.17293265624098333,0.14431364221371326,0.0,0.8709677419354839,0.4236684171042761,0.3062693401475188,0.0,1.0,0.4493623405851463,0.2825508701777455,0.0,1.0,0.3606815165329794,0.2803305857298539,0.0,1.0
465,2241,1210,12.535252119589448,88.44042838018741,18,13,505,0.22584973166368516,185,0.08273703041144902,0.36633663366336633,0.008050089445438283,0.005813953488372093,0.17279152452102317,0.14453277223814495,0.0,0.8709677419354839,0.4221329763498438,0.3060832927981564,0.0,1.0,0.4494105454074362,0.28279877283082067,0.0,1.0,0.3610859207439075,0.28077969277918063,0.0,1.0
466,2241,1205,12.561981258366778,88.60597947344935,16,16,552,0.2463186077643909,205,0.09147701918786257,0.3713768115942029,0.0071396697902722,0.0071396697902722,0.1726763685566639,0.14454510206534416,0.0,0.8709677419354839,0.4214852240503231,0.3057264662099846,0.0,1.0,0.44969843531833426,0.28270233546841056,0.0,1.0,0.36076924184191966,0.28065754131189075,0.0,1.0
467,2251,1201,12.54278098622832,88.57929808973789,27,17,536,0.2391789379741187,204,0.09103078982597054,0.3805970149253731,0.012048192771084338,0.007585899152164213,0.17209555609693183,0.14397286310139018,0.0,0.8709677419354839,0.4202290021639128,0.3057089917977194,0.0,1.0,0.44980725412361533,0.28258277963165723,0.0,1.0,0.3619036700534529,0.2804794349196967,0.0,1.0
468,2250,1212,12.511644444444421,88.70577777777778,16,17,549,0.24389160373167482,189,0.08396268325188805,0.3442622950819672,0.007107952021323856,0.007552199022656597,0.17227240143369177,0.14398844321560464,0.0,0.8709677419354839,0.4197562724014337,0.3055517076035575,0.0,1.0,0.4498064516129032,0.282877819549634,0.0,1.0,0.362078853046595,0.28047797562592636,0.0,1.0
469,2252,1183,12.530905861456462,88.52309058614564,23,21,580,0.2577777777777778,229,0.10177777777777777,0.39482758620689656,0.010222222222222223,0.009333333333333334,0.17209075803586776,0.14353924607925378,0.0,0.8709677419354839,0.4188964647911534,0.30458874133202923,0.0,1.0,0.4501518363605111,0.28297796409355985,0.0,1.0,0.362043774709219,0.2802783965477593,0.0,1.0
470,2249,1162,12.495731436193841,88.07959092930192,24,27,555,0.2464476021314387,221,0.09813499111900532,0.3981981981981982,0.010657193605683837,0.011989342806394316,0.17224859794317188,0.14340753084943642,0.0,0.8709677419354839,0.418594644214633,0.3044228716528214,0.0,1.0,0.4502216038669516,0.2834601396491237,0.0,1.0,0.3608772357606965,0.2799711909704144,0.0,1.0
471,2244,1160,12.525044563279835,88.00267379679144,18,23,546,0.24277456647398843,202,0.08981769675411294,0.36996336996337,0.008003557136505114,0.010226767452200978,0.17179863147605082,0.14347093562528954,0.0,0.8709677419354839,0.41866482663446614,0.30475667852192373,0.0,1.0,0.4513110229429015,0.283353839945367,0.0,1.0,0.3605313092979127,0.2802233004197458,0.0,1.0
472,2252,1160,12.490275310834791,88.06349911190053,22,14,576,0.25668449197860965,200,0.08912655971479501,0.3472222222222222,0.00980392156862745,0.006238859180035651,0.17190454363146737,0.14351933459425334,0.0,0.8709677419354839,0.41766458488512004,0.304153248315539,0.0,1.0,0.4510972325674669,0.28392023907851016,0.0,1.0,0.36049676273420045,0.28043255359990804,0.0,1.0
473,2244,1149,12.5212121212121,88.05882352941177,17,25,572,0.2539964476021314,211,0.09369449378330373,0.3688811188811189,0.007548845470692718,0.011101243339253997,0.17212926226208958,0.1436772875438007,0.0,0.8709677419354839,0.41656603990569835,0.3039279953345375,0.0,1.0,0.4518572825024438,0.2836597618215294,0.0,1.0,0.3599275487321028,0.2804681370907032,0.0,1.0
474,2250,1136,12.468355555555535,87.73866666666666,24,18,547,0.24376114081996436,213,0.09491978609625669,0.38939670932358317,0.0106951871657754,0.008021390374331552,0.17194265232974912,0.14371263590901198,0.0,0.8709677419354839,0.41889605734767027,0.30400688304888407,0.0,1.0,0.45102508960573473,0.2830014811117244,0.0,1.0,0.3576057347670251,0.2794296131840614,0.0,1.0
475,2236,1137,12.488640429338082,87.80143112701252,15,29,580,0.2577777777777778,199,0.08844444444444445,0.3431034482758621,0.006666666666666667,0.012888888888888889,0.1718362282878412,0.14366121004976512,0.0,0.8709677419354839,0.41985977263546653,0.304126514098702,0.0,1.0,0.4520457037336257,0.28310906682182896,0.0,1.0,0.3563967915055687,0.2796417440193186,0.0,1.0
476,2234,1132,12.48777976723364,87.71844225604298,19,21,556,0.24865831842576028,205,0.09168157423971378,0.368705035971223,0.00849731663685152,0.009391771019677997,0.17076269962745835,0.1432960153565312,0.0,0.8709677419354839,0.42036561065064837,0.3047409185190185,0.0,1.0,0.452219366390389,0.2829475057967879,0.0,1.0,0.35532965604874805,0.27882520047248815,0.0,1.0
477,2232,1140,12.425851254480266,87.4171146953405,21,23,530,0.23724261414503134,192,0.08594449418084155,0.3622641509433962,0.009400179051029543,0.010295434198746643,0.1706122095039889,0.1428572705548291,0.0,0.8709677419354839,0.42000520291363164,0.304600733169797,0.0,1.0,0.45100589663544915,0.2824774180920401,0.0,1.0,0.35599491270667133,0.2782184817390364,0.0,1.0
478,2238,1133,12.420554066130453,87.28686327077747,22,16,519,0.2325268817204301,207,0.09274193548387097,0.3988439306358382,0.00985663082437276,0.007168458781362007,0.17029894202773213,0.14261650359640496,0.0,0.8709677419354839,0.4188215284384099,0.3043253243294966,0.0,1.0,0.4523624203638041,0.28239139500378374,0.0,1.0,0.35606388192222316,0.2783975098095868,0.0,1.0
479,2230,1130,12.433632286995495,87.05829596412556,20,28,495,0.22117962466487937,203,0.09070598748882931,0.4101010101010101,0.008936550491510277,0.012511170688114389,0.1697381744539274,0.1423495467553291,0.0,0.8709677419354839,0.41889194271662084,0.3048226103045817,0.0,1.0,0.4529726602054101,0.28232721160682683,0.0,1.0,0.35537393316939103,0.27835432462040666,0.0,1.0
480,2224,1144,12.41249999999998,86.97661870503597,22,28,553,0.24798206278026905,186,0.08340807174887892,0.33634719710669075,0.009865470852017937,0.012556053811659192,0.1691372708284985,0.14207182492903073,0.0,0.8709677419354839,0.41999303782780223,0.30550899469529397,0.0,1.0,0.4540496634950104,0.2830082440125338,0.0,1.0,0.3540554653051752,0.2780541703136828,0.0,1.0
481,2214,1159,12.412691960252916,86.88482384823848,15,25,517,0.23246402877697842,185,0.08318345323741007,0.3578336557059961,0.006744604316546762,0.011241007194244604,0.16806539033132267,0.14071879923414843,0.0,0.8709677419354839,0.42065157210711895,0.3060602128826594,0.0,1.0,0.45553224349447796,0.28309849662506653,0.0,1.0,0.35459101902846984,0.2781481104544773,0.0,1.0
482,2200,1183,12.426863636363617,86.98136363636364,13,27,517,0.23351400180668475,176,0.07949412827461608,0.3404255319148936,0.005871725383920506,0.012195121951219513,0.1677565982404692,0.14039520072108733,0.0,0.8709677419354839,0.4224926686217009,0.3061282316275261,0.0,1.0,0.4553372434017595,0.28321761869127365,0.0,1.0,0.3542228739002932,0.2776351188000132,0.0,1.0
483,2194,1178,12.459115770282569,86.78988149498633,19,25,506,0.23,205,0.09318181818181819,0.4051383399209486,0.008636363636363636,0.011363636363636364,0.16695092186902696,0.13980020748138652,0.0,0.8709677419354839,0.42278060399329553,0.3059278641758516,0.0,1.0,0.4541123886258711,0.2832332399300988,0.0,1.0,0.35307436704207956,0.27691557820863216,0.0,1.0
484,2194,1177,12.438286235186855,86.6472196900638,19,19,553,0.2520510483135825,201,0.09161349134001823,0.36347197106690776,0.008659981768459436,0.008659981768459436,0.16602464198547356,0.1392074538569879,0.0,0.8709677419354839,0.4242067809568618,0.30640662244696004,0.0,1.0,0.4541859029023436,0.28328030214532435,0.0,1.0,0.35201576146087565,0.27637704823002585,0.0,1.0
485,2192,1166,12.408120437956185,86.11040145985402,28,30,539,0.24567000911577028,211,0.09617137648131267,0.3914656771799629,0.01276207839562443,0.013673655423883319,0.16592594772780786,0.1396776646038816,0.0,0.8709677419354839,0.4220920649870497,0.30548828764539493,0.0,1.0,0.45527725453261125,0.2836587022322375,0.0,1.0,0.35186602307511183,0.2765187159630446,0.0,1.0
486,2182,1147,12.538084326306123,86.50274977085243,11,21,549,0.25045620437956206,219,0.09990875912408759,0.3989071038251366,0.005018248175182482,0.00958029197080292,0.16542976257354897,0.1397592859771976,0.0,0.8709677419354839,0.42095147984979747,0.3053221991387691,0.0,1.0,0.456299340646344,0.2841487542128104,0.0,1.0,0.35282812453800894,0.27698134525385915,0.0,1.0
487,2194,1144,12.478030993618942,86.12670920692798,29,17,522,0.2392300641613199,203,0.0930339138405133,0.3888888888888889,0.013290559120073327,0.007791017415215398,0.16548063633957716,0.13938320855130848,0.0,0.8709677419354839,0.4222218954921046,0.3053982921213982,0.0,1.0,0.4545828799952951,0.28435177999516625,0.0,1.0,0.3518393271973417,0.2761812031470644,0.0,1.0
488,2183,1137,12.576500229042583,86.19102153000458,15,26,509,0.23199635369188695,207,0.09434822242479489,0.4066797642436149,0.0068368277119416595,0.011850501367365542,0.16528009693673992,0.13949601422281946,0.0,0.8709677419354839,0.42316728976105683,0.3055635213437835,0.0,1.0,0.45436141444889394,0.284394924654541,0.0,1.0,0.3521936370487491,0.2761515193036951,0.0,1.0
489,2184,1136,12.57390109890108,86.01923076923077,23,22,524,0.24003664681630785,201,0.09207512597343105,0.383587786259542,0.010535959688502062,0.010077874484654145,0.16493855606758834,0.13960144634815919,0.0,0.8709677419354839,0.42369727047146405,0.30610814838205236,0.0,1.0,0.4551872858324471,0.28394667576362304,0.0,1.0,0.3508655323171452,0.2757010602409302,0.0,1.0
490,2189,1125,12.562174508908159,85.78985838282321,22,17,523,0.23946886446886448,211,0.09661172161172162,0.40344168260038243,0.010073260073260074,0.007783882783882784,0.16491548652352672,0.13992396462408593,0.0,0.8709677419354839,0.4224052815396631,0.3052799009847447,0.0,1.0,0.45472229181096097,0.2839450601623489,0.0,1.0,0.35077145257077175,0.27600444177440836,0.0,1.0
491,2192,1130,12.51697080291969,85.17700729927007,26,23,512,0.23389675650982183,195,0.08908177249885793,0.380859375,0.01187756966651439,0.010507080858839652,0.16452790204850481,0.13985799482276168,0.0,0.8709677419354839,0.42223922769013417,0.3053485986896684,0.0,1.0,0.4554538497763127,0.2833985192019933,0.0,1.0,0.3497027313397692,0.27535232939689624,0.0,1.0
492,2188,1144,12.557404021937824,85.43144424131627,14,18,483,0.22034671532846714,186,0.08485401459854014,0.38509316770186336,0.006386861313868613,0.008211678832116789,0.16369345992805331,0.139966983876369,0.0,0.8709677419354839,0.4226867960134458,0.30582839537677287,0.0,1.0,0.4567287845727428,0.28293730222606117,0.0,1.0,0.3503125552869022,0.2751587628752446,0.0,1.0
493,2190,1134,12.57853881278537,85.4703196347032,13,11,521,0.23811700182815357,210,0.09597806215722121,0.40307101727447214,0.005941499085923218,0.005027422303473492,0.1635439681838268,0.13980020361384662,0.0,0.8709677419354839,0.42288996906760934,0.30613375040862667,0.0,1.0,0.4568419502135808,0.28352247514492696,0.0,1.0,0.3489910148770069,0.2747903466957921,0.0,1.0
494,2193,1153,12.549612403100756,85.46602827177382,19,16,502,0.22922374429223744,181,0.08264840182648402,0.3605577689243028,0.008675799086757991,0.0073059360730593605,0.16301134107056175,0.13959997764514015,0.0,0.8709677419354839,0.4228410043687392,0.3062991662491998,0.0,1.0,0.4582174955503582,0.2835558332989723,0.0,1.0,0.3495138490504979,0.2747070320747382,0.0,1.0
495,2189,1176,12.546916400182713,85.46733668341709,16,20,497,0.22663018695850434,177,0.08071135430916553,0.3561368209255533,0.00729594163246694,0.009119927040583675,0.16295554016416391,0.1394966272171651,0.0,0.8709677419354839,0.4234073593775328,0.30635170082701835,0.0,1.0,0.4578464168349077,0.2837211355952168,0.0,1.0,0.35000515775357727,0.2751347205571061,0.0,1.0
496,2198,1190,12.481164695177416,85.21565059144677,23,14,512,0.23389675650982183,186,0.08497030607583371,0.36328125,0.010507080858839652,0.006395614435815441,0.16305145440136193,0.13927581913075107,0.0,0.8709677419354839,0.42299451113915876,0.30672069936517543,0.0,1.0,0.45840793683407205,0.28437613559711183,0.0,1.0,0.3495112859197511,0.27520997031754885,0.0,1.0
497,2196,1181,12.465346083788688,84.95491803278688,19,21,532,0.24203821656050956,209,0.09508644222020018,0.39285714285714285,0.008644222020018199,0.009554140127388535,0.16208355367530408,0.13872442098300158,0.0,0.8709677419354839,0.42305658381808564,0.30654289198759177,0.0,1.0,0.45884011986603207,0.2840191011309589,0.0,1.0,0.3488013396791821,0.2745416214654125,0.0,1.0
498,2190,1181,12.467625570776237,84.72557077625571,24,30,532,0.24225865209471767,200,0.09107468123861566,0.37593984962406013,0.01092896174863388,0.01366120218579235,0.162129916040654,0.1382643590355605,0.0,0.8709677419354839,0.42207983502725,0.3059192312966072,0.0,1.0,0.4573280306377964,0.2839008092747921,0.0,1.0,0.34766534099278246,0.27453402967871027,0.0,1.0
499,2183,1175,12.475858909757196,84.18781493357764,16,23,499,0.2278538812785388,206,0.09406392694063927,0.41282565130260523,0.0073059360730593605,0.010502283105022832,0.16216216216216217,0.1382755446394241,0.0,0.8709677419354839,0.42242844265807633,0.3055375256717033,0.0,1.0,0.45724291815051793,0.28443209135474234,0.0,1.0,0.3470512612120048,0.2746833806360652,0.0,1.0
500,2168,1183,12.558994464944632,84.08256457564576,13,28,503,0.2304168575355016,192,0.08795235913879981,0.3817097415506958,0.005955107650022904,0.01282638570774164,0.1617366980121414,0.13723339305525423,0.0,0.8709677419354839,0.42243482918700154,0.30499251350136936,0.0,1.0,0.45682061659326273,0.28412580838170776,0.0,1.0,0.3486192119985716,0.2752587609553241,0.0,1.0
501,2171,1186,12.569138645785335,84.21188392445877,17,14,484,0.22324723247232472,197,0.09086715867158672,0.40702479338842973,0.007841328413284132,0.006457564575645757,0.16088913983447498,0.13683952540350347,0.0,0.8709677419354839,0.42210368345195465,0.30486662363937006,0.0,1.0,0.45746719959584553,0.28425758209966945,0.0,1.0,0.34781058230932677,0.2750428423817213,0.0,1.0
502,2169,1202,12.605947441217133,84.46611341632088,16,18,479,0.22063565177337632,184,0.0847535697835099,0.38413361169102295,0.007369875633348687,0.008291110087517274,0.1605020895611178,0.13687288092692781,0.0,0.8709677419354839,0.4226713663201416,0.30511160112594254,0.0,1.0,0.45873674504379897,0.28443982014341745,0.0,1.0,0.3475512723270721,0.2751115182282807,0.0,1.0
503,2164,1207,12.638863216266156,84.54020332717191,13,18,499,0.2300599354541263,195,0.08990318118948824,0.3907815631262525,0.00599354541263255,0.008298755186721992,0.1602021346371713,0.1375507420926865,0.0,0.8709677419354839,0.42297716295987126,0.30483011497060547,0.0,1.0,0.45981157951225327,0.2846204389282206,0.0,1.0,0.34714686065231654,0.2748346291899052,0.0,1.0
504,2174,1198,12.589880404783791,84.03219871205152,31,21,489,0.22597042513863216,209,0.09658040665434381,0.4274028629856851,0.01432532347504621,0.009704251386321626,0.16084517909606197,0.13875164226432546,0.0,0.8709677419354839,0.42472623675698135,0.30499889347244447,0.0,1.0,0.45998160073597055,0.28534012023790384,0.0,1.0,0.3465590408641719,0.27492860202122293,0.0,1.0
505,2185,1211,12.534782608695634,83.94736842105263,24,13,473,0.21757129714811407,187,0.08601655933762649,0.3953488372093023,0.011039558417663294,0.005979760809567618,0.16136413966191776,0.13885438394306931,0.0,0.8709677419354839,0.42403484166236066,0.30402136660824564,0.0,1.0,0.4589503211043035,0.2853514615479993,0.0,1.0,0.3463349819148151,0.2748110991747399,0.0,1.0
506,2186,1227,12.545562671546184,84.16010978956999,14,13,502,0.2297482837528604,184,0.08421052631578947,0.3665338645418327,0.006407322654462242,0.005949656750572082,0.16102470265324795,0.1387246250858891,0.0,0.8709677419354839,0.42376708083699793,0.30374117893105973,0.0,1.0,0.4600242009267184,0.2850336356227198,0.0,1.0,0.345896172121713,0.27476542847891683,0.0,1.0
507,2188,1223,12.595155393052998,84.4780621572212,16,14,519,0.237419945105215,204,0.09332113449222323,0.3930635838150289,0.007319304666056725,0.006404391582799634,0.161039688624167,0.1396710771194782,0.0,0.8709677419354839,0.42426431562186706,0.30329687862597804,0.0,1.0,0.45889603113758326,0.2853962615645,0.0,1.0,0.3463024119832518,0.2751690098928474,0.0,1.0
508,2194,1207,12.640975387420218,84.6841385597083,19,13,519,0.23720292504570384,216,0.09872029250457039,0.4161849710982659,0.008683729433272395,0.005941499085923218,0.16079042550063222,0.1394741930053531,0.0,0.8709677419354839,0.422854118269768,0.3038339123482494,0.0,1.0,0.45889081659658304,0.28562484685845063,0.0,1.0,0.3458111565265975,0.27491189664266774,0.0,1.0
509,2197,1218,12.603413746017278,84.46654528903049,22,19,528,0.2406563354603464,189,0.0861440291704649,0.35795454545454547,0.010027347310847767,0.008659981768459436,0.16080579088786762,0.13978448295962392,0.0,0.8709677419354839,0.42262909833056805,0.30418915733519913,0.0,1.0,0.4582935674747089,0.285694691522403,0.0,1.0,0.3451333930432995,0.2744153227008363,0.0,1.0
510,2202,1218,12.599046321525867,84.45912806539509,21,16,525,0.23896222121074193,200,0.09103322712790168,0.38095238095238093,0.009558488848429678,0.007282658170232135,0.1596202865430254,0.13901445648449073,0.0,0.8709677419354839,0.4236178254372857,0.3046188412083419,0.0,1.0,0.4599923822917582,0.28573476278279397,0.0,1.0,0.3445694529899505,0.2743773275901818,0.0,1.0
511,2203,1202,12.65083976395822,84.55379028597368,20,19,525,0.23841961852861035,216,0.09809264305177112,0.4114285714285714,0.009082652134423252,0.00862851952770209,0.15965033019489552,0.1390580039662001,0.0,0.8709677419354839,0.4223566104871656,0.3046717177337602,0.0,1.0,0.4607500036606973,0.2857954057859655,0.0,1.0,0.3450280409412385,0.27486240970297426,0.0,1.0
512,2206,1191,12.632774252039873,84.21622846781504,28,25,505,0.2292328642759873,211,0.09577848388561053,0.4178217821782178,0.01270994098955969,0.011348161597821153,0.1597402977217559,0.13920523309672556,0.0,0.8709677419354839,0.42090486356856666,0.30406681408244507,0.0,1.0,0.46107390401544174,0.2862724219378196,0.0,1.0,0.3427309683268505,0.2740608080611831,0.0,1.0
513,2210,1206,12.610723981900435,84.33619909502262,17,13,505,0.228921124206709,185,0.08386219401631913,0.36633663366336633,0.0077062556663644605,0.0058930190389845875,0.15931980732739748,0.13863133264864605,0.0,0.8709677419354839,0.4197781345788936,0.30372618975498067,0.0,1.0,0.4618449861334112,0.28639113547445116,0.0,1.0,0.3422420084659174,0.2739044733509322,0.0,1.0
514,2212,1191,12.626989150090397,84.42631103074142,18,16,558,0.2524886877828054,215,0.09728506787330317,0.38530465949820786,0.008144796380090498,0.007239819004524887,0.15802368313597387,0.13714320349121906,0.0,0.8709677419354839,0.4205214956542028,0.3037720194719049,0.0,1.0,0.4627982266814443,0.28650671651300924,0.0,1.0,0.34185965116957356,0.27375648241288,0.0,1.0
515,2215,1186,12.60329571106093,84.11151241534989,22,19,532,0.24050632911392406,205,0.0926763110307414,0.38533834586466165,0.009945750452079566,0.008589511754068717,0.15811548824000585,0.13701812088731624,0.0,0.8709677419354839,0.42028690016747977,0.3033069410209155,0.0,1.0,0.4617345081191291,0.2869206332167352,0.0,1.0,0.3415713973640137,0.273186449891649,0.0,1.0
