seed,founder_id,is_extinct,extinction_step,total_individuals_ever_born,final_alive_count,final_lineage_share,founder_exploration_tendency,founder_site_fidelity,founder_risk_tolerance,founder_reproduction_timing,founder_gene_exchange_probability,founder_gene_exchange_fraction,final_mean_exploration_tendency,final_std_exploration_tendency,final_mean_site_fidelity,final_std_site_fidelity,final_mean_risk_tolerance,final_std_risk_tolerance,final_mean_reproduction_timing,final_std_reproduction_timing,final_mean_gene_exchange_probability,final_std_gene_exchange_probability,final_mean_gene_exchange_fraction,final_std_gene_exchange_fraction,final_mean_generation,final_max_generation
6,32,False,,19179,193,0.2468030690537084,0.05,0.3,0.0,0.5,0.9,0.35,0.2606217616580311,0.0899258585978747,0.0150259067357512,0.0240277118148744,0.4533678756476684,0.0875785622391742,0.4896373056994819,0.0618905356337372,0.3515544041450777,0.0860634083256306,0.1841968911917098,0.0370058473278116,97.25388601036268,103.0
6,33,True,170,10,0,0.0,1.0,0.35,0.95,0.2,0.7,0.175,,,,,,,,,,,,,,
6,34,True,3532,3745,0,0.0,0.55,0.05,0.85,0.5,0.15,0.0,,,,,,,,,,,,,,
6,35,True,3494,952,0,0.0,0.6,0.45,0.05,0.05,0.8,0.475,,,,,,,,,,,,,,
6,36,True,881,44,0,0.0,0.7,0.8,0.1,0.65,0.8,0.025,,,,,,,,,,,,,,
6,37,True,1351,273,0,0.0,0.8,0.15,0.1,0.55,0.65,0.15,,,,,,,,,,,,,,
6,38,True,2729,826,0,0.0,0.9,0.35,0.8,0.4,0.9,0.4,,,,,,,,,,,,,,
6,39,True,31,1,0,0.0,0.3,0.4,0.55,0.95,0.05,0.15,,,,,,,,,,,,,,
6,40,True,19,1,0,0.0,0.55,0.2,0.55,0.4,1.0,0.35,,,,,,,,,,,,,,
6,41,True,780,72,0,0.0,0.65,0.5,0.8,0.6,0.45,0.275,,,,,,,,,,,,,,
6,42,True,194,3,0,0.0,0.2,0.95,0.0,0.1,0.05,0.225,,,,,,,,,,,,,,
6,43,True,216,9,0,0.0,0.1,0.3,0.15,0.15,0.6,0.475,,,,,,,,,,,,,,
6,44,True,2041,152,0,0.0,0.25,0.65,0.7,0.4,0.35,0.1,,,,,,,,,,,,,,
6,45,True,161,3,0,0.0,0.3,0.15,0.75,0.1,0.45,0.125,,,,,,,,,,,,,,
6,46,True,1152,65,0,0.0,0.2,0.25,0.85,0.55,0.75,0.4,,,,,,,,,,,,,,
6,47,True,2050,941,0,0.0,0.8,0.45,0.05,0.15,0.8,0.325,,,,,,,,,,,,,,
6,48,True,1175,131,0,0.0,1.0,0.1,1.0,0.6,0.55,0.2,,,,,,,,,,,,,,
6,49,False,,42763,162,0.2071611253196931,0.1,0.05,0.65,0.7,0.0,0.05,0.2598765432098765,0.0663974904174067,0.0172839506172839,0.0343910821658867,0.6682098765432098,0.070219271395347,0.4182098765432099,0.0546470642473038,0.2089506172839506,0.0899081013988718,0.0939814814814814,0.0211194346814019,92.92592592592592,104.0
6,50,True,182,8,0,0.0,0.75,0.65,0.1,0.7,0.55,0.325,,,,,,,,,,,,,,
6,51,True,1819,128,0,0.0,0.35,0.55,0.2,0.55,0.2,0.075,,,,,,,,,,,,,,
6,52,True,3269,403,0,0.0,0.15,0.25,0.25,0.95,0.9,0.25,,,,,,,,,,,,,,
6,53,True,667,79,0,0.0,0.4,1.0,0.55,0.15,0.9,0.5,,,,,,,,,,,,,,
6,54,True,1097,90,0,0.0,0.7,1.0,0.05,0.4,1.0,0.025,,,,,,,,,,,,,,
6,55,True,477,30,0,0.0,0.0,0.6,0.5,0.35,0.25,0.3,,,,,,,,,,,,,,
6,56,True,500,17,0,0.0,0.15,0.8,0.8,0.6,0.65,0.5,,,,,,,,,,,,,,
6,57,True,33,1,0,0.0,0.8,0.05,0.9,0.25,0.95,0.3,,,,,,,,,,,,,,
6,58,True,693,38,0,0.0,0.3,0.95,0.55,0.65,0.4,0.3,,,,,,,,,,,,,,
6,59,True,59,4,0,0.0,0.9,0.35,0.8,0.3,0.1,0.175,,,,,,,,,,,,,,
6,60,True,863,72,0,0.0,0.4,0.65,0.1,0.55,0.5,0.05,,,,,,,,,,,,,,
6,61,True,6547,2612,0,0.0,0.05,0.2,1.0,0.5,0.35,0.125,,,,,,,,,,,,,,
6,62,True,658,94,0,0.0,1.0,0.55,0.2,0.45,0.0,0.225,,,,,,,,,,,,,,
6,63,True,544,24,0,0.0,0.35,0.9,1.0,0.65,0.25,0.025,,,,,,,,,,,,,,
6,64,True,204,13,0,0.0,0.75,0.65,0.65,0.4,0.1,0.1,,,,,,,,,,,,,,
6,65,True,718,17,0,0.0,0.8,0.6,0.1,0.8,0.4,0.175,,,,,,,,,,,,,,
6,66,True,274,9,0,0.0,1.0,0.65,0.9,0.8,0.25,0.1,,,,,,,,,,,,,,
6,67,True,240,25,0,0.0,0.85,0.55,0.05,0.15,0.95,0.225,,,,,,,,,,,,,,
6,68,True,341,44,0,0.0,0.95,0.75,0.0,0.2,0.8,0.475,,,,,,,,,,,,,,
6,69,True,5407,2313,0,0.0,0.1,0.95,0.6,0.4,0.75,0.325,,,,,,,,,,,,,,
6,70,True,654,51,0,0.0,0.7,0.85,0.75,0.55,0.7,0.325,,,,,,,,,,,,,,
6,71,False,,38254,427,0.5460358056265985,0.35,0.15,0.4,0.95,0.7,0.225,0.2442622950819672,0.0792003746908616,0.0166276346604215,0.0327127800875471,0.4865339578454332,0.0885753791580965,0.4366510538641686,0.0776395171934815,0.305152224824356,0.0826049131430935,0.1493559718969555,0.0360668093404339,97.30679156908666,106.0
6,72,True,638,28,0,0.0,0.45,0.55,0.45,0.8,0.6,0.425,,,,,,,,,,,,,,
6,73,True,135,2,0,0.0,0.65,0.8,0.9,0.55,0.35,0.15,,,,,,,,,,,,,,
6,74,True,237,1,0,0.0,0.0,0.05,0.4,0.65,0.6,0.225,,,,,,,,,,,,,,
6,75,True,1619,422,0,0.0,0.35,0.6,0.8,0.0,0.65,0.4,,,,,,,,,,,,,,
6,76,True,584,26,0,0.0,0.0,0.55,0.15,0.85,0.05,0.175,,,,,,,,,,,,,,
6,77,True,688,45,0,0.0,0.75,0.7,0.25,0.15,0.35,0.3,,,,,,,,,,,,,,
6,78,True,759,77,0,0.0,0.45,0.7,0.5,0.55,0.2,0.25,,,,,,,,,,,,,,
6,79,True,792,67,0,0.0,1.0,0.4,0.15,0.95,0.6,0.15,,,,,,,,,,,,,,
6,80,True,713,45,0,0.0,0.75,0.95,0.2,0.9,0.8,0.075,,,,,,,,,,,,,,
6,81,True,235,1,0,0.0,0.0,0.05,0.75,1.0,0.7,0.025,,,,,,,,,,,,,,
6,82,True,163,1,0,0.0,0.25,0.25,0.1,0.75,0.2,0.15,,,,,,,,,,,,,,
6,83,True,21,1,0,0.0,0.75,0.9,0.6,0.6,0.05,0.25,,,,,,,,,,,,,,
6,84,True,2031,303,0,0.0,0.8,0.2,0.15,0.55,0.05,0.075,,,,,,,,,,,,,,
6,85,True,304,14,0,0.0,0.15,1.0,0.9,0.05,0.3,0.0,,,,,,,,,,,,,,
6,86,True,894,142,0,0.0,1.0,0.25,0.7,0.4,0.85,0.0,,,,,,,,,,,,,,
6,87,True,1381,118,0,0.0,0.7,0.3,0.25,0.5,0.15,0.175,,,,,,,,,,,,,,
6,88,True,209,1,0,0.0,0.05,0.8,0.1,0.05,0.1,0.35,,,,,,,,,,,,,,
6,89,True,207,7,0,0.0,0.8,0.2,0.25,0.55,0.95,0.225,,,,,,,,,,,,,,
6,90,True,627,20,0,0.0,0.25,0.45,0.4,0.85,0.45,0.325,,,,,,,,,,,,,,
6,91,True,335,22,0,0.0,1.0,0.95,0.5,0.5,0.4,0.275,,,,,,,,,,,,,,
6,92,True,206,6,0,0.0,0.95,0.45,0.0,0.85,0.2,0.225,,,,,,,,,,,,,,
6,93,True,2084,150,0,0.0,0.25,0.5,0.05,0.6,0.0,0.0,,,,,,,,,,,,,,
6,94,True,3395,252,0,0.0,0.05,0.85,0.45,0.75,0.35,0.15,,,,,,,,,,,,,,
6,95,True,825,70,0,0.0,0.5,0.75,0.85,0.5,0.8,0.45,,,,,,,,,,,,,,
6,96,True,158,1,0,0.0,0.05,0.0,0.25,0.95,0.5,0.075,,,,,,,,,,,,,,
6,97,True,1452,281,0,0.0,0.9,0.25,0.45,0.4,0.15,0.2,,,,,,,,,,,,,,
6,98,True,3481,742,0,0.0,0.3,0.15,0.25,0.35,0.15,0.5,,,,,,,,,,,,,,
6,99,True,838,89,0,0.0,0.65,0.8,0.8,0.6,0.25,0.325,,,,,,,,,,,,,,
7,0,True,177,1,0,0.0,0.35,0.45,0.5,1.0,0.65,0.15,,,,,,,,,,,,,,
7,1,True,914,165,0,0.0,0.7,0.35,0.95,0.05,1.0,0.375,,,,,,,,,,,,,,
7,2,True,989,78,0,0.0,0.25,0.55,0.4,0.7,0.25,0.1,,,,,,,,,,,,,,
7,3,True,2708,1695,0,0.0,0.4,0.05,0.9,0.3,0.05,0.275,,,,,,,,,,,,,,
7,4,True,192,4,0,0.0,0.55,0.3,0.25,0.35,0.0,0.25,,,,,,,,,,,,,,
7,5,True,820,62,0,0.0,0.4,0.4,0.65,0.7,0.25,0.25,,,,,,,,,,,,,,
7,6,True,386,18,0,0.0,0.55,0.3,0.95,0.55,0.8,0.15,,,,,,,,,,,,,,
7,7,True,291,7,0,0.0,0.0,0.1,0.05,0.75,0.5,0.15,,,,,,,,,,,,,,
7,8,True,517,15,0,0.0,0.55,0.7,0.05,0.35,0.9,0.325,,,,,,,,,,,,,,
7,9,True,4562,635,0,0.0,0.1,0.1,0.2,0.3,0.15,0.25,,,,,,,,,,,,,,
7,10,True,169,11,0,0.0,0.8,0.2,0.7,0.4,0.05,0.05,,,,,,,,,,,,,,
7,11,True,299,16,0,0.0,0.85,0.95,0.1,0.8,0.7,0.225,,,,,,,,,,,,,,
7,12,True,176,2,0,0.0,0.05,0.65,0.65,0.2,0.65,0.2,,,,,,,,,,,,,,
7,13,True,447,14,0,0.0,0.45,0.8,0.3,0.85,0.75,0.325,,,,,,,,,,,,,,
7,14,True,835,96,0,0.0,0.65,0.5,0.35,0.25,0.15,0.45,,,,,,,,,,,,,,
7,15,True,231,6,0,0.0,0.95,0.45,0.45,0.65,0.7,0.35,,,,,,,,,,,,,,
7,16,True,3855,1932,0,0.0,0.35,0.05,0.95,0.3,0.8,0.075,,,,,,,,,,,,,,
7,17,True,154,1,0,0.0,0.35,0.25,0.9,0.6,0.65,0.275,,,,,,,,,,,,,,
7,18,True,176,4,0,0.0,0.7,0.95,1.0,0.7,0.1,0.425,,,,,,,,,,,,,,
7,19,True,227,3,0,0.0,0.4,0.65,0.7,0.85,0.4,0.375,,,,,,,,,,,,,,
7,20,True,1136,211,0,0.0,0.55,0.35,0.55,0.45,0.95,0.325,,,,,,,,,,,,,,
7,21,True,1384,207,0,0.0,0.5,0.45,0.65,0.2,0.25,0.075,,,,,,,,,,,,,,
7,22,True,279,53,0,0.0,0.85,0.8,0.3,0.05,0.15,0.25,,,,,,,,,,,,,,
7,23,True,243,3,0,0.0,0.75,0.4,0.1,0.2,0.05,0.15,,,,,,,,,,,,,,
7,24,True,821,69,0,0.0,0.45,0.85,0.75,0.6,0.8,0.125,,,,,,,,,,,,,,
7,25,True,2875,727,0,0.0,0.8,0.1,0.45,0.45,0.6,0.35,,,,,,,,,,,,,,
7,26,True,2949,1099,0,0.0,0.1,0.3,0.75,0.1,0.35,0.3,,,,,,,,,,,,,,
7,27,True,365,7,0,0.0,0.4,0.0,0.3,0.85,0.45,0.275,,,,,,,,,,,,,,
7,28,True,192,4,0,0.0,0.8,0.9,0.7,0.75,0.3,0.2,,,,,,,,,,,,,,
7,29,True,1497,190,0,0.0,0.75,0.05,0.9,0.3,0.65,0.225,,,,,,,,,,,,,,
7,30,True,681,63,0,0.0,0.3,0.95,0.95,0.8,0.85,0.225,,,,,,,,,,,,,,
7,31,True,2227,292,0,0.0,0.8,0.0,0.85,0.6,0.7,0.275,,,,,,,,,,,,,,
7,32,True,488,56,0,0.0,1.0,0.85,0.2,0.9,0.05,0.15,,,,,,,,,,,,,,
7,33,True,1283,98,0,0.0,0.3,0.3,0.45,0.35,0.35,0.3,,,,,,,,,,,,,,
7,34,True,2322,414,0,0.0,0.3,0.8,0.25,0.65,0.45,0.425,,,,,,,,,,,,,,
7,35,True,21,1,0,0.0,0.65,0.75,0.05,0.05,0.5,0.35,,,,,,,,,,,,,,
7,36,False,,24072,115,0.1418002466091245,0.0,0.6,0.9,0.25,0.85,0.475,0.2334782608695652,0.0748104093926584,0.008695652173913,0.0230885531258291,0.5708695652173912,0.0539656125193958,0.0869565217391304,0.0555943993588887,0.5195652173913045,0.0898539036857132,0.1513043478260869,0.0474162279894614,107.01739130434784,114.0
7,37,True,929,95,0,0.0,0.45,0.45,0.0,0.4,0.3,0.375,,,,,,,,,,,,,,
7,38,True,1688,122,0,0.0,0.55,0.0,0.75,0.45,0.9,0.125,,,,,,,,,,,,,,
7,39,True,630,43,0,0.0,0.65,0.5,0.0,0.5,0.5,0.225,,,,,,,,,,,,,,
7,40,True,209,4,0,0.0,0.4,0.85,0.55,0.1,0.0,0.0,,,,,,,,,,,,,,
7,41,False,,21173,395,0.4870530209617756,0.55,0.05,0.1,0.6,0.65,0.35,0.2348101265822784,0.0558900539031805,0.0117721518987341,0.0226564598702079,0.5693670886075949,0.0985250950767276,0.1045569620253164,0.046709375318767,0.5383544303797468,0.0754971770743418,0.1382911392405063,0.0345484989868798,106.9746835443038,114.0
7,42,True,558,37,0,0.0,0.9,0.55,0.75,0.05,0.95,0.075,,,,,,,,,,,,,,
7,43,True,154,1,0,0.0,0.05,0.95,0.6,0.35,0.7,0.5,,,,,,,,,,,,,,
7,44,True,452,12,0,0.0,0.25,1.0,0.2,0.4,0.7,0.35,,,,,,,,,,,,,,
7,45,True,3679,631,0,0.0,0.05,0.2,0.35,0.65,0.35,0.475,,,,,,,,,,,,,,
7,46,True,75,2,0,0.0,0.9,0.65,0.75,0.15,0.85,0.15,,,,,,,,,,,,,,
7,47,True,866,48,0,0.0,0.45,0.2,0.35,0.25,0.1,0.1,,,,,,,,,,,,,,
7,48,True,587,20,0,0.0,0.4,0.4,0.95,0.85,0.95,0.25,,,,,,,,,,,,,,
7,49,True,16,1,0,0.0,0.85,1.0,0.75,0.5,0.0,0.425,,,,,,,,,,,,,,
7,50,True,1653,109,0,0.0,0.2,0.65,0.05,0.15,0.25,0.375,,,,,,,,,,,,,,
7,51,True,753,14,0,0.0,0.15,0.9,0.05,0.4,0.2,0.275,,,,,,,,,,,,,,
7,52,True,6342,8627,0,0.0,0.35,0.0,0.95,0.4,0.6,0.075,,,,,,,,,,,,,,
7,53,True,389,31,0,0.0,0.45,1.0,0.65,0.95,0.7,0.125,,,,,,,,,,,,,,
7,54,True,697,185,0,0.0,1.0,0.35,0.5,0.1,0.85,0.3,,,,,,,,,,,,,,
7,55,True,934,56,0,0.0,0.35,0.55,0.85,0.65,0.45,0.45,,,,,,,,,,,,,,
7,56,True,249,5,0,0.0,0.8,0.75,0.25,0.95,0.3,0.175,,,,,,,,,,,,,,
7,57,True,1372,102,0,0.0,0.55,0.05,0.05,0.8,0.75,0.4,,,,,,,,,,,,,,
7,58,True,195,4,0,0.0,0.35,0.2,0.45,0.0,0.5,0.35,,,,,,,,,,,,,,
7,59,True,293,39,0,0.0,0.6,0.9,0.2,0.1,0.9,0.025,,,,,,,,,,,,,,
7,60,False,,64460,240,0.2959309494451295,0.4,0.0,0.85,0.05,0.25,0.1,0.205625,0.0570053451441178,0.011875,0.0291301855183473,0.6464583333333334,0.1078094303105664,0.1314583333333333,0.0687686212155579,0.4554166666666667,0.1487161492762489,0.1519791666666666,0.0320113844224033,116.16666666666669,128.0
7,61,True,4452,165,0,0.0,0.0,0.45,0.25,0.9,0.65,0.175,,,,,,,,,,,,,,
7,62,True,288,10,0,0.0,0.2,0.5,0.05,0.2,0.7,0.25,,,,,,,,,,,,,,
7,63,True,21,1,0,0.0,0.95,0.95,0.75,0.3,0.85,0.275,,,,,,,,,,,,,,
7,64,True,406,45,0,0.0,0.6,0.9,0.05,0.55,0.05,0.1,,,,,,,,,,,,,,
7,65,True,258,16,0,0.0,0.5,0.65,0.75,0.3,1.0,0.0,,,,,,,,,,,,,,
7,66,True,585,30,0,0.0,0.25,0.45,0.1,0.65,0.7,0.45,,,,,,,,,,,,,,
7,67,True,84,2,0,0.0,1.0,0.6,0.85,0.25,0.1,0.2,,,,,,,,,,,,,,
7,68,True,962,257,0,0.0,1.0,0.05,0.5,0.95,0.25,0.15,,,,,,,,,,,,,,
7,69,True,7317,1763,0,0.0,0.0,0.4,0.85,0.2,0.7,0.375,,,,,,,,,,,,,,
7,70,True,348,22,0,0.0,0.5,0.5,0.55,0.75,0.55,0.225,,,,,,,,,,,,,,
7,71,True,2526,324,0,0.0,0.2,0.05,0.8,0.4,0.45,0.3,,,,,,,,,,,,,,
7,72,True,646,65,0,0.0,0.95,0.3,0.35,0.75,0.0,0.475,,,,,,,,,,,,,,
7,73,True,217,6,0,0.0,0.15,1.0,0.75,0.25,0.3,0.125,,,,,,,,,,,,,,
7,74,True,374,20,0,0.0,0.85,0.65,0.0,0.5,0.2,0.025,,,,,,,,,,,,,,
7,75,True,556,28,0,0.0,0.25,0.35,1.0,0.9,0.8,0.2,,,,,,,,,,,,,,
7,76,True,239,3,0,0.0,0.9,1.0,0.5,0.9,0.5,0.4,,,,,,,,,,,,,,
7,77,True,1448,122,0,0.0,0.3,0.1,0.3,0.95,0.55,0.5,,,,,,,,,,,,,,
7,78,True,499,29,0,0.0,0.6,0.8,0.2,0.9,0.05,0.15,,,,,,,,,,,,,,
7,79,True,428,21,0,0.0,0.6,0.3,0.5,0.6,0.8,0.175,,,,,,,,,,,,,,
7,80,True,614,17,0,0.0,0.3,0.35,0.3,0.95,0.05,0.0,,,,,,,,,,,,,,
7,81,True,480,13,0,0.0,0.2,0.65,0.35,0.6,0.85,0.3,,,,,,,,,,,,,,
7,82,True,23,1,0,0.0,0.65,0.7,0.15,0.2,0.85,0.25,,,,,,,,,,,,,,
7,83,True,165,1,0,0.0,0.15,0.35,0.15,0.9,0.05,0.25,,,,,,,,,,,,,,
7,84,True,272,11,0,0.0,0.95,0.75,0.15,0.85,0.15,0.15,,,,,,,,,,,,,,
7,85,True,716,33,0,0.0,0.45,0.75,0.25,0.65,0.7,0.05,,,,,,,,,,,,,,
7,86,True,151,1,0,0.0,0.15,0.4,0.2,0.7,0.75,0.15,,,,,,,,,,,,,,
7,87,True,1033,88,0,0.0,0.5,0.1,0.75,0.8,0.7,0.375,,,,,,,,,,,,,,
7,88,True,169,3,0,0.0,0.3,0.95,0.75,1.0,0.9,0.025,,,,,,,,,,,,,,
7,89,True,2733,2405,0,0.0,0.6,0.15,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,
7,90,True,631,35,0,0.0,0.25,0.65,0.6,0.4,0.0,0.1,,,,,,,,,,,,,,
7,91,True,262,12,0,0.0,0.8,0.2,0.45,0.1,0.05,0.25,,,,,,,,,,,,,,
7,92,True,1392,612,0,0.0,0.8,0.0,1.0,0.0,0.85,0.25,,,,,,,,,,,,,,
7,93,True,297,12,0,0.0,0.4,0.95,0.7,0.1,0.35,0.1,,,,,,,,,,,,,,
7,94,False,,40857,61,0.0752157829839704,0.35,0.05,0.4,0.05,0.85,0.1,0.2991803278688525,0.0561699727836452,0.0057377049180327,0.0159362476190357,0.637704918032787,0.04674287681765,0.1368852459016393,0.0442622950819672,0.5557377049180328,0.0810273990574255,0.2176229508196721,0.0448915501685847,105.37704918032787,110.0
7,95,True,235,8,0,0.0,0.2,0.65,0.45,0.55,0.4,0.5,,,,,,,,,,,,,,
7,96,True,1618,289,0,0.0,0.6,0.15,0.3,0.7,0.6,0.45,,,,,,,,,,,,,,
7,97,True,443,36,0,0.0,0.7,0.45,0.3,0.1,0.8,0.1,,,,,,,,,,,,,,
7,98,True,215,12,0,0.0,1.0,0.55,0.95,0.85,1.0,0.225,,,,,,,,,,,,,,
7,99,True,101,1,0,0.0,0.6,0.0,0.75,0.6,0.15,0.375,,,,,,,,,,,,,,
8,0,True,153,4,0,0.0,0.45,0.85,0.25,1.0,0.55,0.425,,,,,,,,,,,,,,
8,1,True,2131,136,0,0.0,0.1,0.05,0.3,0.9,0.7,0.125,,,,,,,,,,,,,,
8,2,True,165,3,0,0.0,0.8,0.55,0.45,0.7,0.5,0.375,,,,,,,,,,,,,,
8,3,True,351,10,0,0.0,0.05,0.4,0.6,0.75,0.15,0.4,,,,,,,,,,,,,,
8,4,True,199,6,0,0.0,0.7,0.5,0.2,0.9,0.2,0.2,,,,,,,,,,,,,,
8,5,True,653,35,0,0.0,0.1,0.05,0.45,0.35,0.75,0.5,,,,,,,,,,,,,,
8,6,True,1351,176,0,0.0,0.9,0.2,0.15,0.95,0.5,0.225,,,,,,,,,,,,,,
8,7,True,495,44,0,0.0,0.65,0.45,0.05,0.5,0.1,0.0,,,,,,,,,,,,,,
8,8,True,51,1,0,0.0,0.05,0.4,0.1,0.8,1.0,0.2,,,,,,,,,,,,,,
8,9,True,3122,1188,0,0.0,0.05,0.1,0.3,0.5,0.95,0.325,,,,,,,,,,,,,,
8,10,True,218,3,0,0.0,0.6,0.4,0.85,0.5,0.1,0.075,,,,,,,,,,,,,,
8,11,True,7357,4093,0,0.0,0.05,0.0,0.6,0.35,0.15,0.375,,,,,,,,,,,,,,
8,12,True,3028,2704,0,0.0,0.5,0.0,0.85,0.3,0.0,0.3,,,,,,,,,,,,,,
8,13,True,39,1,0,0.0,0.1,0.65,0.9,0.5,0.9,0.2,,,,,,,,,,,,,,
8,14,True,1536,86,0,0.0,0.1,0.2,1.0,0.65,0.05,0.025,,,,,,,,,,,,,,
8,15,True,723,48,0,0.0,0.6,0.5,0.7,0.9,0.15,0.3,,,,,,,,,,,,,,
8,16,True,1348,202,0,0.0,0.3,0.4,0.35,0.75,0.05,0.375,,,,,,,,,,,,,,
8,17,True,216,7,0,0.0,1.0,0.3,0.4,0.85,0.65,0.4,,,,,,,,,,,,,,
8,18,True,397,8,0,0.0,0.1,0.2,0.75,0.85,0.15,0.25,,,,,,,,,,,,,,
8,19,True,1989,123,0,0.0,0.35,0.35,0.05,0.8,0.0,0.2,,,,,,,,,,,,,,
8,20,True,711,88,0,0.0,0.7,0.85,0.75,0.25,0.25,0.25,,,,,,,,,,,,,,
8,21,True,1382,64,0,0.0,0.35,0.3,0.6,1.0,0.95,0.1,,,,,,,,,,,,,,
8,22,True,525,11,0,0.0,0.2,0.8,0.1,0.35,0.85,0.025,,,,,,,,,,,,,,
8,23,True,375,26,0,0.0,0.55,0.95,0.2,0.7,0.8,0.1,,,,,,,,,,,,,,
8,24,False,,156655,838,1.0,0.25,0.0,0.4,0.0,0.85,0.05,0.2256563245823389,0.0534980317872261,0.0146778042959427,0.0271885269736611,0.4451670644391408,0.0979072585563365,0.0931384248210023,0.0550877575283267,0.6079952267303103,0.1077898599830401,0.1324582338902148,0.0486038493788968,113.08830548926014,134.0
8,25,True,430,92,0,0.0,0.95,0.85,0.2,0.25,0.35,0.05,,,,,,,,,,,,,,
8,26,True,1995,628,0,0.0,0.8,0.1,0.9,0.45,0.7,0.225,,,,,,,,,,,,,,
8,27,True,469,121,0,0.0,0.8,0.5,0.55,0.0,0.45,0.425,,,,,,,,,,,,,,
8,28,True,400,30,0,0.0,0.9,0.3,0.65,1.0,0.15,0.15,,,,,,,,,,,,,,
8,29,True,1046,135,0,0.0,0.5,0.7,0.2,0.15,0.85,0.2,,,,,,,,,,,,,,
8,30,True,692,94,0,0.0,0.7,0.1,0.2,0.45,0.9,0.2,,,,,,,,,,,,,,
8,31,True,752,60,0,0.0,0.95,0.6,0.8,0.4,0.35,0.15,,,,,,,,,,,,,,
8,32,True,268,6,0,0.0,0.65,0.3,0.05,0.4,0.3,0.1,,,,,,,,,,,,,,
8,33,True,1806,333,0,0.0,0.6,0.25,0.45,0.8,0.4,0.375,,,,,,,,,,,,,,
8,34,True,2414,296,0,0.0,0.1,0.15,0.25,0.35,0.4,0.05,,,,,,,,,,,,,,
8,35,True,288,4,0,0.0,0.55,0.65,1.0,1.0,0.8,0.35,,,,,,,,,,,,,,
8,36,True,752,36,0,0.0,0.15,0.6,0.7,0.2,0.3,0.375,,,,,,,,,,,,,,
8,37,True,323,8,0,0.0,0.15,0.1,0.25,1.0,0.0,0.15,,,,,,,,,,,,,,
8,38,True,547,51,0,0.0,0.85,0.65,0.75,0.65,0.7,0.225,,,,,,,,,,,,,,
8,39,True,182,2,0,0.0,0.75,0.55,0.0,0.95,0.1,0.0,,,,,,,,,,,,,,
8,40,True,254,5,0,0.0,0.0,0.5,0.65,0.35,0.2,0.1,,,,,,,,,,,,,,
8,41,True,2776,1217,0,0.0,0.2,0.7,0.05,0.1,0.35,0.5,,,,,,,,,,,,,,
8,42,True,354,14,0,0.0,0.95,1.0,0.8,0.95,0.45,0.025,,,,,,,,,,,,,,
8,43,True,287,4,0,0.0,0.05,0.7,0.6,0.35,0.7,0.4,,,,,,,,,,,,,,
8,44,True,230,3,0,0.0,0.2,0.6,0.6,0.35,0.9,0.075,,,,,,,,,,,,,,
8,45,True,527,8,0,0.0,0.45,0.45,0.15,0.35,0.4,0.3,,,,,,,,,,,,,,
8,46,True,823,229,0,0.0,0.75,0.45,0.45,0.05,0.75,0.375,,,,,,,,,,,,,,
8,47,True,474,21,0,0.0,0.85,0.5,0.45,0.85,0.65,0.3,,,,,,,,,,,,,,
8,48,True,235,9,0,0.0,0.6,0.6,0.55,0.4,0.8,0.275,,,,,,,,,,,,,,
8,49,True,384,23,0,0.0,0.9,0.25,0.5,0.8,0.4,0.125,,,,,,,,,,,,,,
8,50,True,650,32,0,0.0,0.4,0.75,0.0,0.75,0.75,0.15,,,,,,,,,,,,,,
8,51,True,445,11,0,0.0,0.3,1.0,0.85,0.4,0.65,0.05,,,,,,,,,,,,,,
8,52,True,344,10,0,0.0,0.65,0.85,0.4,0.85,0.4,0.275,,,,,,,,,,,,,,
8,53,True,1407,249,0,0.0,0.35,0.3,0.5,0.75,0.8,0.475,,,,,,,,,,,,,,
8,54,True,1154,65,0,0.0,0.35,0.8,0.45,0.9,0.75,0.325,,,,,,,,,,,,,,
8,55,True,704,34,0,0.0,0.3,0.8,0.4,0.6,0.1,0.3,,,,,,,,,,,,,,
8,56,True,1155,43,0,0.0,0.4,0.85,0.2,0.6,0.35,0.425,,,,,,,,,,,,,,
8,57,True,20,1,0,0.0,0.8,0.5,0.45,0.1,1.0,0.5,,,,,,,,,,,,,,
8,58,True,3047,659,0,0.0,0.05,0.2,0.25,0.25,0.75,0.15,,,,,,,,,,,,,,
8,59,True,363,34,0,0.0,0.45,0.5,0.6,0.35,0.35,0.375,,,,,,,,,,,,,,
8,60,True,3183,3459,0,0.0,0.75,0.0,0.85,0.15,0.4,0.475,,,,,,,,,,,,,,
8,61,True,326,12,0,0.0,0.8,0.8,0.15,0.85,0.95,0.425,,,,,,,,,,,,,,
8,62,True,375,4,0,0.0,0.2,0.7,0.6,0.9,0.1,0.1,,,,,,,,,,,,,,
8,63,True,1178,84,0,0.0,0.35,0.0,0.5,0.85,0.5,0.075,,,,,,,,,,,,,,
8,64,True,31,1,0,0.0,0.05,0.0,0.05,0.6,0.35,0.15,,,,,,,,,,,,,,
8,65,True,590,11,0,0.0,0.4,0.0,0.05,0.85,0.15,0.175,,,,,,,,,,,,,,
8,66,True,167,1,0,0.0,0.85,0.95,0.5,0.7,0.45,0.175,,,,,,,,,,,,,,
8,67,True,276,10,0,0.0,0.45,0.6,0.8,0.7,0.9,0.5,,,,,,,,,,,,,,
