step,population_size,food_count,average_energy,average_age,birth_count,death_count,move_count,move_rate,eat_count,eat_rate,average_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,min_reproduction_timing,max_reproduction_timing
113,1809,1198,12.95467108899942,54.107241569928135,11,13,719,0.3970182219768084,182,0.10049696300386526,0.36737459655129373,0.0,1.0,0.5380802082776084,0.0,1.0,0.5028976978904759,0.0,1.0,0.4310882861677277,0.0,1.0
114,1809,1215,12.923051409618548,54.86014372581537,10,10,746,0.41238253178551687,183,0.1011608623548922,0.3676420763565684,0.0,1.0,0.5375630806540772,0.0,1.0,0.5028085379553844,0.0,1.0,0.4305176625831416,0.0,1.0
115,1805,1207,12.995180055401635,55.52742382271468,12,16,730,0.4035378662244334,208,0.11498065229408513,0.3638102046287195,0.0,1.0,0.5379322670002681,0.0,1.0,0.503958538110982,0.0,1.0,0.4303994281118756,0.0,1.0
116,1806,1209,13.01384274640086,56.12956810631229,13,12,704,0.39002770083102495,198,0.10969529085872576,0.36232272353802736,0.0,1.0,0.5388668595720358,0.0,1.0,0.50473332618869,0.0,1.0,0.42923230807701923,0.0,1.0
117,1811,1217,12.958420762009913,56.672004417448925,15,10,743,0.41140642303433,192,0.10631229235880399,0.36134019700397213,0.0,1.0,0.5401934415133325,0.0,1.0,0.5053347820665823,0.0,1.0,0.4291337881405746,0.0,1.0
118,1813,1208,12.987534473248731,57.27854384997242,14,12,721,0.3981225842076201,209,0.1154058531198233,0.3604789779904987,0.0,1.0,0.5408074302083519,0.0,1.0,0.5057559205024643,0.0,1.0,0.42830453890361725,0.0,1.0
119,1812,1216,13.000551876379665,57.94701986754967,11,12,717,0.3954771097628241,192,0.10590182018753447,0.358506017232785,0.0,1.0,0.543206579790643,0.0,1.0,0.5043259987182226,0.0,1.0,0.4284697002065086,0.0,1.0
120,1809,1229,13.023714759535627,58.71254836926479,8,11,716,0.39514348785871967,187,0.1032008830022075,0.3556233171062252,0.0,1.0,0.5437686121364503,0.0,1.0,0.5044847447351059,0.0,1.0,0.42868096792025534,0.0,1.0
121,1804,1265,12.988192904656291,59.40853658536585,14,19,707,0.3908236594803759,164,0.09065782200110559,0.35290751734496817,0.0,1.0,0.5412881768113869,0.0,1.0,0.5049173878835562,0.0,1.0,0.42883198626707675,0.0,1.0
122,1795,1273,13.079331476323093,60.23732590529248,6,15,709,0.39301552106430154,192,0.10643015521064302,0.3520352232905023,0.0,1.0,0.5402641746787672,0.0,1.0,0.5057237847066224,0.0,1.0,0.4289334171983107,0.0,1.0
123,1791,1295,13.10139586823001,60.90675600223339,10,14,679,0.37827298050139274,178,0.09916434540389972,0.3514165811134526,0.0,1.0,0.5412006267898632,0.0,1.0,0.5047999855910377,0.0,1.0,0.4278381153077214,0.0,1.0
124,1792,1311,13.08761160714283,61.58482142857143,13,12,693,0.3869346733668342,184,0.1027359017308766,0.34972638248847926,0.0,1.0,0.5396745391705069,0.0,1.0,0.5052563364055299,0.0,1.0,0.4281934043778802,0.0,1.0
125,1793,1310,13.112660345789152,62.25878416062465,14,13,702,0.39174107142857145,201,0.11216517857142858,0.34922548261158987,0.0,1.0,0.5406509184462875,0.0,1.0,0.5055142759476818,0.0,1.0,0.42631739920479284,0.0,1.0
126,1786,1329,13.156494960806242,63.00951847704367,11,18,693,0.38650306748466257,181,0.10094813162297825,0.3476501824224253,0.0,1.0,0.5405483509735216,0.0,1.0,0.5050572553552721,0.0,1.0,0.4284217750966297,0.0,1.0
127,1786,1314,13.223124300111952,63.70380739081747,11,11,727,0.4070548712206047,215,0.12038073908174692,0.3451034931185204,0.0,1.0,0.5409998916302424,0.0,1.0,0.5048224542137774,0.0,1.0,0.42889137737961924,0.0,1.0
128,1801,1271,13.211604664075484,63.852859522487506,27,12,731,0.40929451287793955,243,0.1360582306830907,0.3443785710447601,0.0,1.0,0.54217191166198,0.0,1.0,0.5036449284447708,0.0,1.0,0.4300478228940911,0.0,1.0
129,1794,1278,13.27792642140465,64.60646599777034,12,19,707,0.3925596890616324,193,0.10716268739589117,0.3423778185349013,0.0,1.0,0.5421116984931852,0.0,1.0,0.5023015787391664,0.0,1.0,0.4307728269860107,0.0,1.0
130,1800,1286,13.233277777777745,64.995,18,12,700,0.39018952062430323,192,0.10702341137123746,0.34114695340501794,0.0,1.0,0.5431541218637993,0.0,1.0,0.5013440860215054,0.0,1.0,0.43188172043010753,0.0,1.0
131,1801,1280,13.274292059966655,65.50249861188229,14,13,699,0.3883333333333333,206,0.11444444444444445,0.3397574824022496,0.0,1.0,0.5424943131951783,0.0,1.0,0.5007074922534076,0.0,1.0,0.4331643710483423,0.0,1.0
132,1812,1277,13.210375275938159,65.89293598233995,21,10,704,0.390893947806774,203,0.11271515824541921,0.33926155379904577,0.0,1.0,0.5426725058748131,0.0,1.0,0.4984333831802321,0.0,1.0,0.4328491063163142,0.0,1.0
133,1820,1258,13.211483516483485,66.30274725274725,19,11,716,0.39514348785871967,219,0.12086092715231789,0.3381956752924495,0.0,1.0,0.5430875576036867,0.0,1.0,0.4979971641261964,0.0,1.0,0.4329315845444877,0.0,1.0
134,1825,1247,13.23090410958901,66.79780821917808,18,13,689,0.37857142857142856,211,0.11593406593406594,0.33688024745912504,0.0,1.0,0.5426248342907645,0.0,1.0,0.49758727353071147,0.0,1.0,0.4340609809986743,0.0,1.0
135,1828,1257,13.201805251641106,67.22155361050328,15,12,713,0.3906849315068493,190,0.10410958904109589,0.33521564198489445,0.0,1.0,0.5416990188466154,0.0,1.0,0.4970883038046163,0.0,1.0,0.4334015670219524,0.0,1.0
136,1827,1239,13.283798576901994,67.8735632183908,13,14,711,0.3889496717724289,218,0.11925601750547046,0.334851775341208,0.0,1.0,0.5422956724402775,0.0,1.0,0.4973250701838021,0.0,1.0,0.4328442537563783,0.0,1.0
137,1829,1238,13.306396938217572,68.510661563696,14,12,689,0.3771209633278599,201,0.11001642036124795,0.3340799661369689,0.0,1.0,0.5424081553466551,0.0,1.0,0.4965343304114711,0.0,1.0,0.4317007354627066,0.0,1.0
138,1822,1243,13.380845225027409,69.10043907793633,17,24,674,0.36850738108255876,195,0.10661563696008748,0.33231826068481995,0.0,1.0,0.5436776318119046,0.0,1.0,0.4962997061010587,0.0,1.0,0.4314825962253461,0.0,1.0
139,1823,1248,13.388041689522732,69.52057048820626,22,21,664,0.36443468715697036,195,0.10702524698133918,0.33017181887353353,0.0,1.0,0.5434501796046928,0.0,1.0,0.49590359740236756,0.0,1.0,0.4310512625413621,0.0,1.0
140,1836,1250,13.300925925925892,69.80664488017429,21,8,692,0.37959407569939657,198,0.1086121777290181,0.33057488228266213,0.0,1.0,0.5429580434324267,0.0,1.0,0.4949574812003655,0.0,1.0,0.4316360952983344,0.0,1.0
141,1836,1267,13.3031590413943,70.40522875816994,13,13,667,0.3632897603485839,183,0.09967320261437909,0.32962611567924666,0.0,1.0,0.543186450207323,0.0,1.0,0.4927085529552323,0.0,1.0,0.4325672921498348,0.0,1.0
142,1826,1289,13.365060240963821,71.1631982475356,11,21,681,0.3709150326797386,178,0.09694989106753812,0.3285694096032223,0.0,1.0,0.5434229586969579,0.0,1.0,0.4921386425467265,0.0,1.0,0.434353248772215,0.0,1.0
143,1835,1291,13.327247956403236,71.49046321525886,18,9,672,0.36801752464403065,198,0.10843373493975904,0.32616682781049483,0.0,1.0,0.5426913949195746,0.0,1.0,0.49274852773138794,0.0,1.0,0.43373472795991913,0.0,1.0
144,1842,1272,13.339250814332212,71.79207383279045,20,13,703,0.38310626702997275,219,0.11934604904632153,0.32408672200623445,0.0,1.0,0.5410143252425484,0.0,1.0,0.4955167945080733,0.0,1.0,0.4336100311722882,0.0,1.0
145,1846,1249,13.400866738894873,72.27518959913326,19,15,678,0.36807817589576547,223,0.12106406080347448,0.3214622723936672,0.0,1.0,0.5406808094222906,0.0,1.0,0.49584105127040157,0.0,1.0,0.43473246426449513,0.0,1.0
146,1844,1236,13.46724511930582,73.00650759219089,14,16,722,0.39111592632719394,213,0.11538461538461539,0.32014904485340423,0.0,1.0,0.5397802812959205,0.0,1.0,0.497043593870268,0.0,1.0,0.43453922048841925,0.0,1.0
147,1849,1244,13.448566792860971,73.37263385613845,20,15,649,0.35195227765726683,192,0.10412147505422993,0.31830632076623805,0.0,1.0,0.5390882604372023,0.0,1.0,0.4976534831382264,0.0,1.0,0.4340968963171025,0.0,1.0
148,1855,1234,13.463072776280288,73.88140161725067,15,9,687,0.37155219037317466,210,0.11357490535424554,0.3179201808538388,0.0,1.0,0.5378314929136596,0.0,1.0,0.4972958873141466,0.0,1.0,0.4353186679419181,0.0,1.0
149,1861,1208,13.502418054809207,74.23428264373993,22,16,689,0.37142857142857144,226,0.12183288409703504,0.3168605155050181,0.0,1.0,0.5364441594009464,0.0,1.0,0.49685392868905026,0.0,1.0,0.43405383855367385,0.0,1.0
150,1869,1212,13.46602461209199,74.66024612092028,18,10,668,0.35894680279419666,196,0.10531972058033315,0.31691951880425967,0.0,1.0,0.5364262413918086,0.0,1.0,0.4960907160979651,0.0,1.0,0.43513005057042753,0.0,1.0
151,1867,1223,13.487734333154759,75.28334226031066,14,16,679,0.36329588014981273,189,0.10112359550561797,0.3155657687855279,0.0,1.0,0.5362233702507041,0.0,1.0,0.49639753269865405,0.0,1.0,0.4347841111322287,0.0,1.0
152,1871,1243,13.426402993051807,75.6825227151256,16,12,698,0.3738618103910016,180,0.09641135511515801,0.3146152652540473,0.0,1.0,0.536714884226134,0.0,1.0,0.49669833278736575,0.0,1.0,0.4340787227806417,0.0,1.0
153,1873,1240,13.440523224773054,76.06460224239189,16,14,702,0.37520042757883487,203,0.10849812934259755,0.31255705010075263,0.0,1.0,0.5379157122435975,0.0,1.0,0.49744243321908965,0.0,1.0,0.43476913008284107,0.0,1.0
154,1870,1233,13.51256684491975,76.62299465240642,14,17,693,0.36999466097170314,207,0.11051788574479444,0.3102984302225289,0.0,1.0,0.5382784198723478,0.0,1.0,0.49625668449197863,0.0,1.0,0.4350181128169743,0.0,1.0
155,1891,1226,13.370491803278652,76.5171866737176,28,7,696,0.37219251336898396,207,0.11069518716577541,0.3110318827723853,0.0,1.0,0.5383224441752955,0.0,1.0,0.4975179543167124,0.0,1.0,0.4344347588748059,0.0,1.0
156,1891,1226,13.395980962453692,77.01850872554203,15,15,695,0.36753040719196195,200,0.10576414595452142,0.3093260094505382,0.0,1.0,0.5375718599136828,0.0,1.0,0.49704030978659525,0.0,1.0,0.43617474966309,0.0,1.0
157,1902,1206,13.371240799158743,77.16561514195584,22,11,704,0.3722897937599154,220,0.11634056054997356,0.30872426308469864,0.0,1.0,0.5372612869305654,0.0,1.0,0.4982870323259048,0.0,1.0,0.43497506868830776,0.0,1.0
158,1904,1204,13.40278361344534,77.71060924369748,14,12,669,0.35173501577287064,202,0.10620399579390116,0.3069259962049336,0.0,1.0,0.5377134724857685,0.0,1.0,0.49993223095689887,0.0,1.0,0.4351280834914611,0.0,1.0
159,1913,1206,13.344851019341311,77.86356508102457,22,13,685,0.3597689075630252,198,0.10399159663865547,0.30588671736674367,0.0,1.0,0.5378648634976309,0.0,1.0,0.4993339291435509,0.0,1.0,0.4343287860647859,0.0,1.0
160,1919,1187,13.346586763939513,78.18603439291297,21,15,721,0.3768949294302143,219,0.11447987454260324,0.30592210324597824,0.0,1.0,0.537561566003799,0.0,1.0,0.49817613340281397,0.0,1.0,0.4347862630066063,0.0,1.0
161,1922,1187,13.341675338189347,78.71644120707596,16,13,703,0.36633663366336633,200,0.10422094841063054,0.30432009667349197,0.0,1.0,0.5369910375616797,0.0,1.0,0.49833842435634923,0.0,1.0,0.43499714678929874,0.0,1.0
162,1923,1196,13.34362974518977,79.36661466458658,11,10,696,0.36212278876170656,191,0.09937565036420395,0.3031889017496184,0.0,1.0,0.5375673091439787,0.0,1.0,0.4984986496234043,0.0,1.0,0.434653515172865,0.0,1.0
163,1940,1186,13.252268041237075,79.4979381443299,25,8,687,0.35725429017160687,210,0.10920436817472699,0.303292317924842,0.0,1.0,0.5370967741935484,0.0,1.0,0.49935151313601595,0.0,1.0,0.43335550382440974,0.0,1.0
164,1937,1190,13.309499225606569,80.12648425400103,8,11,680,0.35051546391752575,196,0.10103092783505155,0.3022798807600713,0.0,1.0,0.5372791313471115,0.0,1.0,0.49834296467766914,0.0,1.0,0.43287757922960346,0.0,1.0
165,1946,1181,13.270092497430587,80.42343268242549,20,11,713,0.36809499225606607,209,0.10789881259679918,0.30141232636011006,0.0,1.0,0.5370487020521831,0.0,1.0,0.4979610781420946,0.0,1.0,0.43410801312866754,0.0,1.0
166,1961,1175,13.1938296787353,80.67261601223865,20,5,689,0.3540596094552929,206,0.10585817060637205,0.301146551298712,0.0,1.0,0.5364445394877532,0.0,1.0,0.49762300340510934,0.0,1.0,0.43420901120231614,0.0,1.0
167,1968,1187,13.1384146341463,81.1260162601626,16,9,686,0.34982151963284036,188,0.0958694543600204,0.29933779176501446,0.0,1.0,0.538027799632835,0.0,1.0,0.4977052189876738,0.0,1.0,0.4340742197744558,0.0,1.0
168,1967,1183,13.171072699542412,81.57346212506354,16,17,702,0.3567073170731707,204,0.10365853658536585,0.29855519294160093,0.0,1.0,0.5379897338340686,0.0,1.0,0.4987946274824934,0.0,1.0,0.4342456991980583,0.0,1.0
169,1965,1187,13.198218829516499,82.02798982188295,19,21,670,0.340620233858668,196,0.099644128113879,0.29748009521464336,0.0,1.0,0.5372568332922926,0.0,1.0,0.499056061725355,0.0,1.0,0.4352294180415333,0.0,1.0
170,1971,1203,13.146473871131365,82.49264332825976,17,11,667,0.33944020356234095,184,0.09363867684478372,0.2962308309192976,0.0,1.0,0.5378799037658959,0.0,1.0,0.49799512282941355,0.0,1.0,0.4345919052061341,0.0,1.0
171,1971,1206,13.177321156773171,83.19888381532218,14,14,662,0.3358701166920345,197,0.09994926433282597,0.2947414935925762,0.0,1.0,0.5389764488306247,0.0,1.0,0.49683311238768596,0.0,1.0,0.43478830133713037,0.0,1.0
172,1977,1222,13.132119372787011,83.55993930197269,18,12,648,0.3287671232876712,184,0.09335362760020294,0.29410804901528875,0.0,1.0,0.5400329596814986,0.0,1.0,0.4957495064206112,0.0,1.0,0.43433354545009545,0.0,1.0
173,1968,1230,13.204725609756055,84.3704268292683,11,20,692,0.35002529084471423,192,0.09711684370257967,0.29206005769735116,0.0,1.0,0.5402078415945449,0.0,1.0,0.49557435090479934,0.0,1.0,0.4349757408864411,0.0,1.0
174,1966,1225,13.256307222787344,85.12258392675483,12,14,699,0.3551829268292683,205,0.10416666666666667,0.2909624913858169,0.0,1.0,0.5424966363666196,0.0,1.0,0.49511042562268237,0.0,1.0,0.43535260722606894,0.0,1.0
175,1970,1234,13.25730964467001,85.82791878172588,11,7,653,0.33214649033570703,191,0.09715157680569685,0.29027345668904536,0.0,1.0,0.5433928279024071,0.0,1.0,0.4965613230718847,0.0,1.0,0.4343212706729982,0.0,1.0
176,1974,1222,13.293515704153961,86.29483282674772,15,11,667,0.3385786802030457,212,0.10761421319796954,0.2896198973755597,0.0,1.0,0.5428473379743112,0.0,1.0,0.49591463215347914,0.0,1.0,0.43504265124031766,0.0,1.0
177,1987,1218,13.226874685455417,86.54353296426774,22,9,676,0.342451874366768,204,0.1033434650455927,0.28777375521535137,0.0,1.0,0.5429322856632628,0.0,1.0,0.49588453983148534,0.0,1.0,0.43390100167215934,0.0,1.0
178,1990,1207,13.255226130653224,87.14120603015076,13,10,699,0.3517866129843986,211,0.10619023653749371,0.28779380774841956,0.0,1.0,0.5424379964337819,0.0,1.0,0.4961582104068731,0.0,1.0,0.43349003079915704,0.0,1.0
179,1993,1194,13.268389362769652,87.54691419969895,20,17,709,0.35628140703517586,213,0.10703517587939698,0.2863247171552045,0.0,1.0,0.5434504637197934,0.0,1.0,0.4978392114335659,0.0,1.0,0.43434278037647894,0.0,1.0
180,1989,1191,13.321518350930072,88.24786324786325,12,16,711,0.3567486201705971,203,0.10185649774209735,0.28589500316255534,0.0,1.0,0.5423863507354968,0.0,1.0,0.49806192121182635,0.0,1.0,0.4341458667834379,0.0,1.0
181,1983,1179,13.41255673222386,88.87493696419567,13,19,703,0.3534439416792358,212,0.10658622423328305,0.2858165373415971,0.0,1.0,0.5426935402534446,0.0,1.0,0.4979096513916679,0.0,1.0,0.43380020496803473,0.0,1.0
182,1990,1179,13.381306532663272,89.32763819095477,16,9,695,0.35047907211296014,200,0.10085728693898134,0.2853298751823634,0.0,1.0,0.5422110552763819,0.0,1.0,0.497001134705787,0.0,1.0,0.43408980385799967,0.0,1.0
183,1992,1176,13.422038152610398,89.91616465863454,9,7,666,0.33467336683417087,203,0.10201005025125628,0.2853996631688042,0.0,1.0,0.541002720559658,0.0,1.0,0.49601632335794793,0.0,1.0,0.4341883663687006,0.0,1.0
184,1997,1177,13.401101652478674,90.08512769153731,21,16,674,0.33835341365461846,199,0.09989959839357429,0.28374820294958564,0.0,1.0,0.5408596766116917,0.0,1.0,0.49512979146138564,0.0,1.0,0.4348619703749172,0.0,1.0
185,1999,1185,13.392096048023967,90.61130565282642,19,17,663,0.33199799699549326,192,0.09614421632448673,0.2822863044425438,0.0,1.0,0.5403185463699591,0.0,1.0,0.4948119220900773,0.0,1.0,0.4349110038890413,0.0,1.0
186,2004,1185,13.389520958083788,91.13972055888223,13,8,676,0.3381690845422711,200,0.10005002501250625,0.28140493207134115,0.0,1.0,0.5400006438735433,0.0,1.0,0.4941246539179705,0.0,1.0,0.4345341574914687,0.0,1.0
187,2005,1166,13.458104738154567,91.92269326683292,11,10,693,0.3458083832335329,219,0.1092814371257485,0.2806049392647414,0.0,1.0,0.5402944252272545,0.0,1.0,0.4936690531735178,0.0,1.0,0.43457485318960665,0.0,1.0
188,2011,1154,13.473296867230188,92.30830432620587,18,12,662,0.33017456359102243,212,0.1057356608478803,0.2803612389919956,0.0,1.0,0.5396769381306042,0.0,1.0,0.49200365730418183,0.0,1.0,0.435395646524759,0.0,1.0
189,2012,1175,13.443936381709696,92.8817097415507,18,17,657,0.32670313276976626,179,0.08901044256588762,0.2788270377733598,0.0,1.0,0.5387032642852562,0.0,1.0,0.49135830180209067,0.0,1.0,0.43394471878406976,0.0,1.0
190,2009,1168,13.53369835739169,93.71229467396715,13,16,637,0.31660039761431413,207,0.10288270377733598,0.27733264824419146,0.0,1.0,0.5395076992244576,0.0,1.0,0.49127314182950915,0.0,1.0,0.4338380513495721,0.0,1.0
191,2014,1162,13.548063555114153,94.25620655412115,14,9,667,0.3320059731209557,206,0.10253857640617223,0.276451933241503,0.0,1.0,0.5397699971169555,0.0,1.0,0.49170323861998266,0.0,1.0,0.43178396386584234,0.0,1.0
192,2018,1178,13.515559960356743,94.73042616451933,13,9,670,0.3326713008937438,184,0.0913604766633565,0.27556827264298733,0.0,1.0,0.5391316857955817,0.0,1.0,0.49157581764122893,0.0,1.0,0.4318232680072892,0.0,1.0
193,2020,1179,13.536930693069259,95.40792079207921,10,8,677,0.3354806739345887,199,0.09861248761149653,0.27497604599169595,0.0,1.0,0.5393324816352604,0.0,1.0,0.4918716065154903,0.0,1.0,0.43267326732673267,0.0,1.0
194,2027,1170,13.516921558954072,95.65466206216082,17,10,707,0.35,209,0.10346534653465346,0.27416967710107104,0.0,1.0,0.5380428728297022,0.0,1.0,0.4914779508888076,0.0,1.0,0.43310469946050895,0.0,1.0
195,2030,1153,13.568423645320149,96.16798029556651,13,10,677,0.3339911198815984,217,0.10705476073014307,0.2737327188940092,0.0,1.0,0.538789130780232,0.0,1.0,0.49175274114095024,0.0,1.0,0.4326712219926903,0.0,1.0
196,2037,1164,13.51124202258218,96.30142366224841,21,14,664,0.3270935960591133,189,0.09310344827586207,0.27350467955722363,0.0,1.0,0.5393763757581517,0.0,1.0,0.49063296752023056,0.0,1.0,0.4319761825581579,0.0,1.0
197,2042,1152,13.508912830558229,96.59059745347699,21,16,693,0.3402061855670103,212,0.10407461953853707,0.27302454898739376,0.0,1.0,0.5393668446494582,0.0,1.0,0.48865754636504377,0.0,1.0,0.4332880477710025,0.0,1.0
198,2049,1164,13.455148853099024,97.08345534407027,16,9,673,0.3295788442703232,188,0.0920666013712047,0.27291046773406386,0.0,1.0,0.5400588800201515,0.0,1.0,0.4872715250554952,0.0,1.0,0.43228010516538357,0.0,1.0
199,1979,1144,13.279989893885755,94.20869125821122,16,86,685,0.3343094192288921,220,0.10736944851146901,0.2673719213027107,0.0,1.0,0.5401392035730004,0.0,1.0,0.4890870266834015,0.0,1.0,0.42908604867235,0.0,1.0
200,1989,1149,13.251885369532385,94.63046757164405,15,5,626,0.3163213744315311,195,0.09853461344113189,0.2668547981640961,0.0,1.0,0.5400995799477772,0.0,1.0,0.4890932386188553,0.0,1.0,0.42966963460322094,0.0,1.0
201,1990,1148,13.281457286432117,95.06984924623116,18,17,652,0.32780291603821016,201,0.10105580693815988,0.2654725239098719,0.0,1.0,0.5393742908088831,0.0,1.0,0.48724266493759116,0.0,1.0,0.4281893337656022,0.0,1.0
202,1980,1161,13.362929292929248,95.77474747474747,12,22,658,0.3306532663316583,187,0.09396984924623115,0.2644672531769306,0.0,1.0,0.5380254154447702,0.0,1.0,0.4850928641251222,0.0,1.0,0.4302541544477028,0.0,1.0
203,1988,1168,13.344466800804783,96.0271629778672,19,11,606,0.30606060606060603,193,0.09747474747474748,0.2640682806516519,0.0,1.0,0.5387810735380022,0.0,1.0,0.48361134549230866,0.0,1.0,0.4318816122541702,0.0,1.0
204,2001,1184,13.250424787606153,96.0264867566217,23,10,624,0.31388329979879276,184,0.0925553319919517,0.2633844368138511,0.0,1.0,0.5367477551546808,0.0,1.0,0.4844190807821896,0.0,1.0,0.43226773709919236,0.0,1.0
205,2001,1185,13.292703648175866,96.49325337331334,17,17,631,0.3153423288355822,199,0.09945027486256872,0.2612242265963792,0.0,1.0,0.53740871499734,0.0,1.0,0.48380648385484676,0.0,1.0,0.433589656784511,0.0,1.0
206,2004,1196,13.297055888223507,97.01946107784431,12,9,641,0.32033983008495753,189,0.0944527736131934,0.2612033996523083,0.0,1.0,0.5365720172558109,0.0,1.0,0.4828085763955959,0.0,1.0,0.4331981198892538,0.0,1.0
207,2010,1211,13.271293532338262,97.34179104477612,16,10,620,0.3093812375249501,185,0.09231536926147704,0.26031134649333976,0.0,1.0,0.5364147006900979,0.0,1.0,0.48371047985877064,0.0,1.0,0.4322420157278125,0.0,1.0
