step,population_size,food_count,average_energy,average_age,birth_count,death_count,age_death_count,energy_death_count,move_count,move_rate,non_move_count,eat_count,eat_rate,eat_per_move,eat_after_move_count,eat_without_move_count,eat_after_move_rate,eat_without_move_rate,total_eat_rate,shared_food_cell_count,shared_food_consumer_count,mean_consumers_per_shared_food,birth_rate,death_rate,age_death_rate,energy_death_rate,average_exploration_tendency,std_exploration_tendency,min_exploration_tendency,max_exploration_tendency,average_site_fidelity,std_site_fidelity,min_site_fidelity,max_site_fidelity,average_risk_tolerance,std_risk_tolerance,min_risk_tolerance,max_risk_tolerance,average_reproduction_timing,std_reproduction_timing,min_reproduction_timing,max_reproduction_timing
321,1066,1714,13.827818373759577,77.17636022514071,3,8,5,3,846,0.7899159663865546,225,917,0.8562091503267973,0.9030732860520094,764,153,0.9030732860520094,0.68,0.8562091503267973,180,891,4.95,0.0028011204481792717,0.007469654528478058,0.004668534080298786,0.0028011204481792717,0.5459662288930581,0.26952839534872663,0.0,1.0,0.4258609211402288,0.32157690015018336,0.0,1.0,0.5545300490225746,0.21949386639452897,0.0,1.0,0.33129576953337775,0.2670911769187923,0.0,1.0
322,1066,1712,13.8275647348244,77.55065666041276,5,5,3,2,822,0.7711069418386491,244,887,0.8320825515947468,0.8661800486618005,712,175,0.8661800486618005,0.7172131147540983,0.8320825515947468,167,852,5.1017964071856285,0.004690431519699813,0.004690431519699813,0.0028142589118198874,0.001876172607879925,0.5453610119227743,0.2696272916127799,0.0,1.0,0.4252557041699449,0.3216856938308723,0.0,1.0,0.5547721358106881,0.21913087299387618,0.0,1.0,0.3307208134116081,0.26723536935330483,0.0,1.0
323,1068,1704,13.843096381987637,77.77059925093633,8,6,3,3,803,0.7532833020637899,263,934,0.8761726078799249,0.9041095890410958,726,208,0.9041095890410958,0.7908745247148289,0.8761726078799249,172,898,5.22093023255814,0.0075046904315197,0.005628517823639775,0.0028142589118198874,0.0028142589118198874,0.5462123957955781,0.2704189552904268,0.0,1.0,0.4255768998429382,0.32177661353394416,0.0,1.0,0.5557569167572791,0.21905244340578353,0.0,1.0,0.32989005678385885,0.26736073626229834,0.0,1.0
324,1073,1706,13.670194870412663,77.58434296365331,13,8,4,4,856,0.8014981273408239,212,905,0.8473782771535581,0.8866822429906542,759,146,0.8866822429906542,0.6886792452830188,0.8473782771535581,165,872,5.284848484848485,0.012172284644194757,0.00749063670411985,0.003745318352059925,0.003745318352059925,0.5458317048973333,0.2712027549391319,0.0,1.0,0.42684063373718545,0.32154663539660167,0.0,1.0,0.5562035895740011,0.22022292482385616,0.0,1.0,0.33042720139494336,0.26752188125577786,0.0,1.0
325,1073,1710,13.663188007802354,78.24603914259086,7,7,1,6,837,0.7800559179869525,236,935,0.8713886300093197,0.9032258064516129,756,179,0.9032258064516129,0.7584745762711864,0.8713886300093197,172,911,5.296511627906977,0.0065237651444548,0.0065237651444548,0.0009319664492078285,0.005591798695246971,0.5439076451312269,0.2702140869417271,0.0,1.0,0.42837386886330153,0.32107414057665834,0.0,1.0,0.5556624477647837,0.22048791287221595,0.0,1.0,0.3308781529026245,0.2676079503882719,0.0,1.0
326,1083,1701,13.542107702284243,78.32871652816252,13,3,1,2,849,0.7912395153774464,224,923,0.8602050326188257,0.9022379269729093,766,157,0.9022379269729093,0.7008928571428571,0.8602050326188257,171,885,5.175438596491228,0.012115563839701771,0.0027958993476234857,0.0009319664492078285,0.001863932898415657,0.5441277216811128,0.2700293491831823,0.0,1.0,0.43031602776040273,0.321591661150446,0.0,1.0,0.556548416882614,0.22054470472242368,0.0,1.0,0.3313078962261341,0.2665872366215942,0.0,1.0
327,1083,1699,13.565571732520718,78.9612188365651,8,8,0,8,838,0.7737765466297323,245,931,0.8596491228070176,0.8997613365155132,754,177,0.8997613365155132,0.7224489795918367,0.8596491228070176,177,906,5.11864406779661,0.007386888273314866,0.007386888273314866,0.0,0.007386888273314866,0.5455872278318887,0.2694731956915471,0.0,1.0,0.4296607392845441,0.32035010393401847,0.0,1.0,0.5547016948142853,0.22057481295246023,0.0,1.0,0.33223125726029845,0.26643101886300974,0.0,1.0
328,1091,1700,13.456870408001233,79.09532538955087,12,4,1,3,815,0.752539242843952,268,921,0.850415512465374,0.8809815950920246,718,203,0.8809815950920246,0.7574626865671642,0.850415512465374,172,894,5.1976744186046515,0.0110803324099723,0.003693444136657433,0.0009233610341643582,0.002770083102493075,0.5442772242098104,0.2694894396722546,0.0,1.0,0.42917122497856364,0.3205741234040313,0.0,1.0,0.5539753407646137,0.22112267054012444,0.0,1.0,0.33227876171609355,0.2665680637068679,0.0,1.0
329,1091,1702,13.438074529179206,79.48029330889092,6,6,3,3,821,0.7525206232813932,270,933,0.8551787351054079,0.8952496954933008,735,198,0.8952496954933008,0.7333333333333333,0.8551787351054079,169,904,5.349112426035503,0.005499541704857928,0.005499541704857928,0.002749770852428964,0.002749770852428964,0.5437450104964372,0.269661244082394,0.0,1.0,0.4288755506933562,0.32033898427168056,0.0,1.0,0.5534135596227195,0.22132800478570328,0.0,1.0,0.33248573371573875,0.2667196325870349,0.0,1.0
330,1090,1702,13.414066393987149,79.83394495412844,5,6,3,3,849,0.7781851512373968,242,938,0.8597616865261228,0.8975265017667845,762,176,0.8975265017667845,0.7272727272727273,0.8597616865261228,174,912,5.241379310344827,0.00458295142071494,0.005499541704857928,0.002749770852428964,0.002749770852428964,0.543089671500444,0.26971271206910524,0.0,1.0,0.4276709085528263,0.3203452566559814,0.0,1.0,0.5528262799644865,0.2217307693463989,0.0,1.0,0.3329683338265759,0.2672313375459497,0.0,1.0
331,1084,1700,13.484023096812953,80.32841328413284,3,9,4,5,819,0.7513761467889908,271,942,0.8642201834862385,0.9120879120879121,747,195,0.9120879120879121,0.7195571955719557,0.8642201834862385,171,911,5.3274853801169595,0.0027522935779816515,0.008256880733944955,0.003669724770642202,0.0045871559633027525,0.5417509820259493,0.2693155165588337,0.0,1.0,0.4267349125104154,0.3199020769951079,0.0,1.0,0.552493750743959,0.22138969435722738,0.0,1.0,0.33323413879300084,0.26686389242341385,0.0,1.0
332,1085,1698,13.43351149290589,80.50506912442397,6,5,3,2,855,0.7887453874538746,229,961,0.8865313653136532,0.9192982456140351,786,175,0.9192982456140351,0.7641921397379913,0.8865313653136532,176,935,5.3125,0.005535055350553505,0.004612546125461255,0.0027675276752767526,0.0018450184501845018,0.5414003270402854,0.2694957814468319,0.0,1.0,0.42672811059907834,0.3205246121194371,0.0,1.0,0.5515385758882116,0.22170161897966353,0.0,1.0,0.3340270551508845,0.26698278684615767,0.0,1.0
333,1085,1703,13.391793219086098,80.98986175115208,7,7,2,5,831,0.7658986175115208,254,960,0.8847926267281107,0.914560770156438,760,200,0.914560770156438,0.7874015748031497,0.8847926267281107,173,938,5.421965317919075,0.0064516129032258064,0.0064516129032258064,0.0018433179723502304,0.004608294930875576,0.5425301025717258,0.26940168994137026,0.0,1.0,0.42747138397502604,0.31993310691228094,0.0,1.0,0.5525196967444627,0.2215621690143035,0.0,1.0,0.33340270551508844,0.2667662616537397,0.0,1.0
334,1086,1696,13.405227628250277,81.1767955801105,8,7,3,4,813,0.7493087557603687,272,944,0.8700460829493087,0.9163591635916359,745,199,0.9163591635916359,0.7316176470588235,0.8700460829493087,169,906,5.3609467455621305,0.007373271889400922,0.0064516129032258064,0.0027649769585253456,0.003686635944700461,0.5417929067902335,0.26990563014478225,0.0,1.0,0.42737479950098023,0.3202357488269062,0.0,1.0,0.5528723341056259,0.22164785987968874,0.0,1.0,0.3331848155409018,0.2667938651386388,0.0,1.0
335,1087,1702,13.389217211106676,81.55105795768169,10,9,2,7,796,0.7329650092081031,290,919,0.8462246777163904,0.8806532663316583,701,218,0.8806532663316583,0.7517241379310344,0.8462246777163904,162,887,5.4753086419753085,0.009208103130755065,0.008287292817679558,0.001841620626151013,0.006445672191528545,0.540700952607057,0.2696584144457368,0.0,1.0,0.42644745823070307,0.3205390640176234,0.0,1.0,0.5520372733477757,0.2211762964052943,0.0,1.0,0.33427308068967565,0.2661025041476112,0.0,1.0
336,1082,1701,13.478779541182114,82.46025878003697,5,10,1,9,826,0.7598896044158233,261,939,0.8638454461821528,0.9031476997578692,746,193,0.9031476997578692,0.7394636015325671,0.8638454461821528,170,908,5.341176470588235,0.004599816007359705,0.00919963201471941,0.0009199632014719411,0.00827966881324747,0.5407548744857195,0.2694185383893835,0.0,1.0,0.42776220857432473,0.32070965181716615,0.0,1.0,0.5521733945501162,0.22061916927050143,0.0,1.0,0.33483393953848906,0.26615298265564347,0.0,1.0
337,1079,1697,13.480700090323118,82.7247451343837,12,15,4,11,826,0.7634011090573013,256,900,0.8317929759704251,0.8825665859564165,729,171,0.8825665859564165,0.66796875,0.8317929759704251,169,865,5.118343195266272,0.011090573012939002,0.013863216266173753,0.0036968576709796672,0.010166358595194085,0.5406439654399234,0.2695557184045955,0.0,1.0,0.4285628867828635,0.32114554397190276,0.0,1.0,0.550449938712667,0.22023156971583424,0.0,1.0,0.33603396215133485,0.26566639541384207,0.0,1.0
338,1074,1694,13.53149770891522,82.79608938547486,8,13,5,8,821,0.7608897126969416,258,928,0.8600556070435589,0.8928136419001218,733,195,0.8928136419001218,0.7558139534883721,0.8600556070435589,180,905,5.027777777777778,0.0074142724745134385,0.012048192771084338,0.004633920296570899,0.0074142724745134385,0.5404577401333575,0.26957981479029497,0.0,1.0,0.43091848381089687,0.32075682518621584,0.0,1.0,0.5493782663542981,0.21995962996917603,0.0,1.0,0.3375983660719649,0.26559714706793813,0.0,1.0
339,1069,1700,13.526845382945929,83.36856875584658,2,7,4,3,844,0.7858472998137802,230,923,0.8594040968342644,0.8945497630331753,755,168,0.8945497630331753,0.7304347826086957,0.8594040968342644,167,896,5.365269461077844,0.00186219739292365,0.006517690875232775,0.0037243947858473,0.002793296089385475,0.5404206524035126,0.26994587352795274,0.0,1.0,0.42973535713208,0.3205240913074164,0.0,1.0,0.5504088837925103,0.21967908068251024,0.0,1.0,0.33646157095868917,0.265358422221788,0.0,1.0
340,1074,1690,13.43827704618613,82.88361266294227,13,8,5,3,824,0.7708138447146866,245,941,0.8802619270346118,0.9016990291262136,743,198,0.9016990291262136,0.8081632653061225,0.8802619270346118,179,910,5.083798882681564,0.01216089803554724,0.007483629560336763,0.004677268475210477,0.002806361085126286,0.5393163933441462,0.26969834576303053,0.0,1.0,0.4284255421397249,0.3205786982290375,0.0,1.0,0.5502192587252958,0.21928365946646614,0.0,1.0,0.33579623956268395,0.26534260602916443,0.0,1.0
341,1072,1693,13.45251711301571,83.45335820895522,4,6,2,4,826,0.7690875232774674,248,930,0.8659217877094972,0.9188861985472155,759,171,0.9188861985472155,0.6895161290322581,0.8659217877094972,166,899,5.4156626506024095,0.0037243947858473,0.00558659217877095,0.00186219739292365,0.0037243947858473,0.5373435243139143,0.2695220688843318,0.0,1.0,0.4285327395281656,0.3210154355739954,0.0,1.0,0.549019017814155,0.21922493918879815,0.0,1.0,0.3363625421280693,0.2654996947139381,0.0,1.0
342,1072,1688,13.460380710010114,83.79384328358209,9,9,2,7,823,0.7677238805970149,249,937,0.8740671641791045,0.9210206561360875,758,179,0.9210206561360875,0.7188755020080321,0.8740671641791045,175,907,5.182857142857143,0.008395522388059701,0.008395522388059701,0.0018656716417910447,0.0065298507462686565,0.5368319691863265,0.26958165054892286,0.0,1.0,0.42889383726528646,0.32028743784259717,0.0,1.0,0.5501925854597978,0.21869307097768523,0.0,1.0,0.33702455464612424,0.2654791283674198,0.0,1.0
343,1076,1685,13.399041621203462,84.03252788104089,9,5,2,3,842,0.7854477611940298,230,941,0.8777985074626866,0.9239904988123515,778,163,0.9239904988123515,0.7086956521739131,0.8777985074626866,179,917,5.122905027932961,0.008395522388059701,0.0046641791044776115,0.0018656716417910447,0.002798507462686567,0.5368749250509653,0.2692570714621383,0.0,1.0,0.4278990286605109,0.32016349473304184,0.0,1.0,0.5497661590118719,0.21792125844656263,0.0,1.0,0.33667106367669986,0.26526175807186575,0.0,1.0
344,1077,1684,13.428284484417299,84.4874651810585,7,6,1,5,808,0.7509293680297398,268,946,0.879182156133829,0.9195544554455446,743,203,0.9195544554455446,0.7574626865671642,0.879182156133829,165,910,5.515151515151516,0.006505576208178439,0.0055762081784386614,0.0009293680297397769,0.004646840148698885,0.5366459999400964,0.26899623629031516,0.0,1.0,0.4278611435588702,0.3195912499751596,0.0,1.0,0.5503339623206638,0.21790664028439863,0.0,1.0,0.33668793242878964,0.26561246541915373,0.0,1.0
345,1082,1685,13.390580451701542,84.91589648798521,8,3,1,2,810,0.7520891364902507,267,946,0.8783658310120706,0.9135802469135802,740,206,0.9135802469135802,0.7715355805243446,0.8783658310120706,173,920,5.317919075144508,0.007428040854224698,0.002785515320334262,0.0009285051067780873,0.0018570102135561746,0.5367002563949675,0.26896937510046237,0.0,1.0,0.4272851946812951,0.3195772868388716,0.0,1.0,0.5492516844553097,0.21829685621817202,0.0,1.0,0.3366823683739789,0.26528678439562814,0.0,1.0
346,1084,1682,13.432261929629147,85.59963099630997,6,4,0,4,807,0.7458410351201479,275,947,0.8752310536044362,0.919454770755886,742,205,0.919454770755886,0.7454545454545455,0.8752310536044362,176,920,5.2272727272727275,0.005545286506469501,0.0036968576709796672,0.0,0.0036968576709796672,0.5366325437447923,0.26892304179320947,0.0,1.0,0.42971074872039045,0.3200176128100661,0.0,1.0,0.5491905725508868,0.21859241623257253,0.0,1.0,0.3376383763837638,0.2659667626111485,0.0,1.0
347,1087,1687,13.377912572271507,85.81876724931003,6,3,3,0,807,0.7444649446494465,277,963,0.8883763837638377,0.9157372986369269,739,224,0.9157372986369269,0.8086642599277978,0.8883763837638377,163,931,5.711656441717792,0.005535055350553505,0.0027675276752767526,0.0027675276752767526,0.0,0.5366353087811971,0.2694745433586853,0.0,1.0,0.42971184378431315,0.3204292856301056,0.0,0.967741935483871,0.5497818796925542,0.21867316341664272,0.0,1.0,0.3380122859601745,0.2660450342759208,0.0,1.0
348,1088,1688,13.32442447140484,86.14430147058823,9,8,2,6,862,0.7930082796688133,225,943,0.8675252989880404,0.8932714617169374,770,173,0.8932714617169374,0.7688888888888888,0.8675252989880404,167,911,5.455089820359281,0.00827966881324747,0.007359705611775529,0.0018399264029438822,0.005519779208831647,0.5364089184060721,0.2695960151758583,0.0,1.0,0.42893145161290325,0.3198399784274566,0.0,0.967741935483871,0.5487132352941176,0.2186206021825748,0.0,1.0,0.3389468690702087,0.26582327682079715,0.0,1.0
349,1089,1686,13.315313907778924,86.37924701561066,10,9,2,7,817,0.7509191176470589,271,956,0.8786764705882353,0.9069767441860465,741,215,0.9069767441860465,0.7933579335793358,0.8786764705882353,169,923,5.461538461538462,0.009191176470588236,0.008272058823529412,0.001838235294117647,0.006433823529411764,0.5361533220770758,0.2694126010678709,0.0,1.0,0.4290411445836666,0.32029584213989454,0.0,0.967741935483871,0.5488018010012145,0.21859656222773713,0.0,1.0,0.33748037560354277,0.2660403425912309,0.0,1.0
350,1085,1684,13.32080548449035,87.23133640552996,6,10,2,8,876,0.8044077134986226,213,943,0.8659320477502296,0.9041095890410958,792,151,0.9041095890410958,0.7089201877934272,0.8659320477502296,179,920,5.139664804469274,0.005509641873278237,0.009182736455463728,0.0018365472910927456,0.0073461891643709825,0.5339675932808087,0.26910778108796385,0.0,1.0,0.4305336702839304,0.3199052119211388,0.0,0.967741935483871,0.5485654823844209,0.21930141887562096,0.0,1.0,0.3387840047569496,0.2665421189421704,0.0,1.0
351,1084,1684,13.308191634458886,87.59225092250922,7,8,2,6,833,0.7677419354838709,252,945,0.8709677419354839,0.9015606242496998,751,194,0.9015606242496998,0.7698412698412699,0.8709677419354839,175,920,5.257142857142857,0.0064516129032258064,0.007373271889400922,0.0018433179723502304,0.005529953917050691,0.5335079157243185,0.26906276810005164,0.0,1.0,0.4317343173431734,0.320656016387566,0.0,0.967741935483871,0.548565646946792,0.21924498269153786,0.0,1.0,0.3399892869896441,0.26773930791595846,0.0,1.0
352,1087,1685,13.2391372140353,87.721251149954,10,7,3,4,824,0.7601476014760148,260,961,0.8865313653136532,0.9077669902912622,748,213,0.9077669902912622,0.8192307692307692,0.8865313653136532,175,937,5.354285714285714,0.00922509225092251,0.006457564575645757,0.0027675276752767526,0.0036900369003690036,0.5341128290352257,0.26998636010054744,0.0,1.0,0.43229367599489565,0.32050422116796723,0.0,0.967741935483871,0.5497818796925542,0.21854179126579715,0.0,1.0,0.33964447873697956,0.2663068497906142,0.0,1.0
353,1084,1698,13.18312595607503,88.12453874538745,4,7,4,3,847,0.7792088316467342,240,950,0.8739650413983441,0.9185360094451004,778,172,0.9185360094451004,0.7166666666666667,0.8739650413983441,164,927,5.652439024390244,0.0036798528058877645,0.006439742410303588,0.0036798528058877645,0.0027598896044158236,0.5337162242590168,0.2701583545426755,0.0,1.0,0.4341447446732532,0.32028574816235866,0.0,0.967741935483871,0.5491012974645876,0.2187485683925083,0.0,1.0,0.3408820378526366,0.2667745180264964,0.0,1.0
354,1086,1698,13.167938908450193,88.47882136279927,10,8,2,6,808,0.7453874538745388,276,946,0.8726937269372693,0.9071782178217822,733,213,0.9071782178217822,0.7717391304347826,0.8726937269372693,164,910,5.548780487804878,0.00922509225092251,0.007380073800738007,0.0018450184501845018,0.005535055350553505,0.5328818392443415,0.2702399714344593,0.0,1.0,0.4342066179528308,0.3196891099667332,0.0,0.967741935483871,0.5473177686686865,0.21917166300619867,0.0,1.0,0.34257114002257466,0.2669451926402923,0.0,1.0
355,1087,1694,13.159833842564469,88.78012879484821,7,6,2,4,839,0.7725598526703499,247,978,0.9005524861878453,0.9368295589988082,786,192,0.9368295589988082,0.7773279352226721,0.9005524861878453,177,951,5.372881355932203,0.006445672191528545,0.0055248618784530384,0.001841620626151013,0.003683241252302026,0.5337567142475592,0.2699779343832537,0.0,1.0,0.4352909754577559,0.31954189576627795,0.0,0.967741935483871,0.5474968098050271,0.21929000408939336,0.0,1.0,0.3440959135828115,0.26681072482557955,0.0,1.0
356,1084,1690,13.178342276105493,89.2011070110701,8,11,3,8,841,0.7736890524379025,246,967,0.889604415823367,0.9322235434007135,784,183,0.9322235434007135,0.7439024390243902,0.889604415823367,165,928,5.624242424242424,0.007359705611775529,0.010119595216191352,0.0027598896044158236,0.007359705611775529,0.5336567075348173,0.27037178147227015,0.0,1.0,0.43554338769194145,0.31987166939443185,0.0,0.967741935483871,0.5471074872039042,0.21998222429026562,0.0,1.0,0.34376859897631235,0.26621665077042744,0.0,1.0
357,1083,1688,13.107656411383603,89.17451523545706,11,12,5,7,864,0.7970479704797048,220,968,0.8929889298892989,0.9340277777777778,807,161,0.9340277777777778,0.7318181818181818,0.8929889298892989,171,937,5.47953216374269,0.01014760147601476,0.01107011070110701,0.004612546125461255,0.006457564575645757,0.5297709468918477,0.2700368105752907,0.0,1.0,0.4312691746343788,0.32067207444573675,0.0,0.967741935483871,0.5488934560509933,0.2204663920087434,0.0,1.0,0.340988294164954,0.2676440841467965,0.0,1.0
358,1078,1695,13.146448129616688,90.11595547309832,0,5,2,3,854,0.788550323176362,229,927,0.8559556786703602,0.8957845433255269,765,162,0.8957845433255269,0.7074235807860262,0.8559556786703602,163,897,5.5030674846625764,0.0,0.0046168051708217915,0.0018467220683287165,0.002770083102493075,0.52857741337004,0.2695959337419029,0.0,1.0,0.4311748159674427,0.3208708418073541,0.0,0.967741935483871,0.5488658806631156,0.22037131307915547,0.0,1.0,0.34137291280148424,0.26794147243156535,0.0,1.0
